event_id,timestamp,source_ip,destination_ip,event_type,severity,status
EVT05664,2026-01-20 16:00:00,223.29.187.158,10.0.5.24,USB Device Connected,Medium,Failed
EVT05665,2026-01-20 16:05:00,137.210.198.200,10.0.8.51,Malware Detection,High,Failed
EVT05666,2026-01-20 16:10:00,76.30.26.215,10.0.3.9,Firewall Rule Change,High,Detected
EVT05667,2026-01-20 16:15:00,198.66.182.246,10.0.0.120,USB Device Connected,High,Failed
EVT05668,2026-01-20 16:20:00,209.173.96.18,10.0.8.41,Login Success,Medium,Success
EVT05669,2026-01-20 16:25:00,144.150.234.122,10.0.0.252,Web Shell Detected,High,Failed
EVT05670,2026-01-20 16:30:00,110.82.105.167,10.0.2.27,Login Success,Medium,Success
EVT05671,2026-01-20 16:35:00,140.159.74.49,10.0.9.176,SQL Injection Attempt,Medium,Failed
EVT05672,2026-01-20 16:40:00,201.46.43.60,10.0.6.223,DDoS Attempt,Low,Success
EVT05673,2026-01-20 16:45:00,100.211.9.125,10.0.3.179,Malware Detection,Low,Failed
EVT05674,2026-01-20 16:50:00,189.78.50.229,10.0.5.63,Account Lockout,High,Blocked
EVT05675,2026-01-20 16:55:00,200.123.33.22,10.0.7.41,SQL Injection Attempt,High,Success
EVT05676,2026-01-20 17:00:00,76.30.125.182,10.0.0.163,Privilege Escalation,Low,Success
EVT05677,2026-01-20 17:05:00,149.224.15.3,10.0.3.55,Lateral Movement Detected,Medium,Success
EVT05678,2026-01-20 17:10:00,197.118.154.62,10.0.4.62,Web Shell Detected,Medium,Success
EVT05679,2026-01-20 17:15:00,6.47.79.168,10.0.9.110,Brute Force,Critical,Detected
EVT05680,2026-01-20 17:20:00,206.111.73.190,10.0.2.89,Lateral Movement Detected,Medium,Failed
EVT05681,2026-01-20 17:25:00,219.33.146.148,10.0.4.33,DDoS Attempt,Low,Failed
EVT05682,2026-01-20 17:30:00,51.109.23.69,10.0.5.119,Session Hijacking Attempt,Medium,Detected
EVT05683,2026-01-20 17:35:00,3.37.153.199,10.0.5.8,DNS Tunneling Detected,High,Success
EVT05684,2026-01-20 17:40:00,47.51.99.141,10.0.1.10,Account Lockout,High,Failed
EVT05685,2026-01-20 17:45:00,203.84.230.95,10.0.1.78,SQL Injection Attempt,Medium,Blocked
EVT05686,2026-01-20 17:50:00,149.253.242.128,10.0.9.169,Lateral Movement Detected,High,Success
EVT05687,2026-01-20 17:55:00,204.210.231.70,10.0.0.235,Ransomware Detected,Medium,Success
EVT05688,2026-01-20 18:00:00,151.4.28.215,10.0.2.231,VPN Connection,Critical,Success
EVT05689,2026-01-20 18:05:00,204.53.108.4,10.0.2.84,File Access,High,Failed
EVT05690,2026-01-20 18:10:00,140.58.42.39,10.0.9.53,Account Lockout,High,Failed
EVT05691,2026-01-20 18:15:00,165.66.41.108,10.0.0.143,Suspicious Process Execution,High,Failed
EVT05692,2026-01-20 18:20:00,69.122.221.243,10.0.8.210,VPN Connection,High,Success
EVT05693,2026-01-20 18:25:00,173.8.50.5,10.0.8.209,VPN Connection,Medium,Failed
EVT05694,2026-01-20 18:30:00,146.156.99.251,10.0.7.64,Phishing Email,Medium,Success
EVT05695,2026-01-20 18:35:00,48.63.187.62,10.0.8.157,Failed Login,High,Success
EVT05696,2026-01-20 18:40:00,33.242.138.135,10.0.5.63,SQL Injection Attempt,High,Success
EVT05697,2026-01-20 18:45:00,53.239.3.57,10.0.0.203,File Access,Medium,Detected
EVT05698,2026-01-20 18:50:00,133.11.235.122,10.0.6.242,VPN Connection,Medium,Failed
EVT05699,2026-01-20 18:55:00,81.241.21.230,10.0.1.49,Port Scan,High,Success
EVT05700,2026-01-20 19:00:00,200.106.102.79,10.0.4.112,Port Scan,High,Blocked
EVT05701,2026-01-20 19:05:00,130.18.174.225,10.0.3.233,Credential Dumping,Low,Success
EVT05702,2026-01-20 19:10:00,134.227.107.11,10.0.2.29,Login Success,Low,Success
EVT05703,2026-01-20 19:15:00,194.212.3.155,10.0.9.189,Session Hijacking Attempt,Medium,Success
EVT05704,2026-01-20 19:20:00,209.116.30.205,10.0.7.216,Configuration Change,High,Failed
EVT05705,2026-01-20 19:25:00,144.76.89.217,10.0.0.70,Login Success,Medium,Detected
EVT05706,2026-01-20 19:30:00,187.253.84.51,10.0.1.205,Lateral Movement Detected,High,Detected
EVT05707,2026-01-20 19:35:00,191.11.85.83,10.0.1.155,Data Exfiltration Attempt,Medium,Blocked
EVT05708,2026-01-20 19:40:00,195.60.99.138,10.0.4.143,Login Success,Medium,Success
EVT05709,2026-01-20 19:45:00,173.121.157.208,10.0.1.84,Firewall Rule Change,Low,Detected
EVT05710,2026-01-20 19:50:00,56.39.140.153,10.0.9.20,Credential Dumping,Low,Detected
EVT05711,2026-01-20 19:55:00,133.174.34.185,10.0.7.172,Session Hijacking Attempt,Medium,Blocked
EVT05712,2026-01-20 20:00:00,205.50.54.148,10.0.8.187,Unauthorized Access,Medium,Detected
EVT05713,2026-01-20 20:05:00,43.173.95.178,10.0.7.5,File Access,Low,Detected
EVT05714,2026-01-20 20:10:00,199.245.194.10,10.0.0.247,DDoS Attempt,Low,Detected
EVT05715,2026-01-20 20:15:00,157.99.194.123,10.0.5.47,Phishing Email,Medium,Success
EVT05716,2026-01-20 20:20:00,214.190.220.47,10.0.8.111,Brute Force,High,Success
EVT05717,2026-01-20 20:25:00,165.167.151.79,10.0.8.37,Configuration Change,Medium,Failed
EVT05718,2026-01-20 20:30:00,186.210.238.30,10.0.7.56,Firewall Rule Change,High,Success
EVT05719,2026-01-20 20:35:00,223.36.215.48,10.0.2.37,Unauthorized Access,Medium,Success
EVT05720,2026-01-20 20:40:00,158.24.168.227,10.0.7.43,Credential Dumping,Critical,Success
EVT05721,2026-01-20 20:45:00,207.41.38.45,10.0.6.45,Login Success,Low,Success
EVT05722,2026-01-20 20:50:00,193.18.110.17,10.0.1.122,Firewall Rule Change,Low,Failed
EVT05723,2026-01-20 20:55:00,195.191.242.88,10.0.9.186,Configuration Change,Low,Success
EVT05724,2026-01-20 21:00:00,133.169.174.60,10.0.0.252,Port Scan,Medium,Blocked
EVT05725,2026-01-20 21:05:00,178.7.65.224,10.0.3.201,Phishing Email,Low,Failed
EVT05726,2026-01-20 21:10:00,172.84.135.234,10.0.0.194,Brute Force,Critical,Success
EVT05727,2026-01-20 21:15:00,177.37.219.239,10.0.1.175,Data Exfiltration Attempt,Low,Detected
EVT05728,2026-01-20 21:20:00,183.241.88.81,10.0.1.49,Firewall Rule Change,Low,Success
EVT05729,2026-01-20 21:25:00,25.240.35.190,10.0.2.18,Phishing Email,High,Success
EVT05730,2026-01-20 21:30:00,169.234.2.149,10.0.0.107,File Access,Medium,Failed
EVT05731,2026-01-20 21:35:00,24.172.108.116,10.0.9.214,Privilege Escalation,Critical,Success
EVT05732,2026-01-20 21:40:00,156.137.170.250,10.0.2.97,Unauthorized Access,Critical,Failed
EVT05733,2026-01-20 21:45:00,217.173.38.93,10.0.2.195,Configuration Change,Low,Failed
EVT05734,2026-01-20 21:50:00,172.222.132.167,10.0.6.102,Port Scan,Medium,Success
EVT05735,2026-01-20 21:55:00,177.236.147.124,10.0.9.123,Phishing Email,High,Failed
EVT05736,2026-01-20 22:00:00,214.197.220.50,10.0.7.173,Firewall Rule Change,Medium,Failed
EVT05737,2026-01-20 22:05:00,121.158.185.104,10.0.5.72,SQL Injection Attempt,High,Success
EVT05738,2026-01-20 22:10:00,201.238.250.83,10.0.0.114,Lateral Movement Detected,Medium,Failed
EVT05739,2026-01-20 22:15:00,193.8.186.215,10.0.5.85,USB Device Connected,Critical,Blocked
EVT05740,2026-01-20 22:20:00,194.144.28.90,10.0.5.168,Account Lockout,Low,Success
EVT05741,2026-01-20 22:25:00,205.111.21.117,10.0.4.33,Lateral Movement Detected,Medium,Success
EVT05742,2026-01-20 22:30:00,91.196.43.144,10.0.0.59,Login Success,Critical,Success
EVT05743,2026-01-20 22:35:00,183.126.189.196,10.0.4.192,DNS Tunneling Detected,Medium,Success
EVT05744,2026-01-20 22:40:00,188.74.222.152,10.0.2.111,DNS Tunneling Detected,Medium,Success
EVT05745,2026-01-20 22:45:00,172.138.131.52,10.0.3.80,Firewall Rule Change,Low,Success
EVT05746,2026-01-20 22:50:00,182.230.113.23,10.0.6.144,Lateral Movement Detected,Low,Failed
EVT05747,2026-01-20 22:55:00,159.17.65.223,10.0.5.252,VPN Connection,Low,Success
EVT05748,2026-01-20 23:00:00,86.44.150.127,10.0.5.198,Login Success,Medium,Failed
EVT05749,2026-01-20 23:05:00,222.76.29.203,10.0.0.216,Unauthorized Access,Critical,Success
EVT05750,2026-01-20 23:10:00,222.106.240.17,10.0.9.193,USB Device Connected,Critical,Detected
EVT05751,2026-01-20 23:15:00,144.247.75.51,10.0.0.176,VPN Connection,High,Failed
EVT05752,2026-01-20 23:20:00,167.176.185.202,10.0.6.56,USB Device Connected,High,Success
EVT05753,2026-01-20 23:25:00,137.48.56.136,10.0.2.36,Malware Detection,Medium,Failed
EVT05754,2026-01-20 23:30:00,184.79.38.233,10.0.7.49,Failed Login,Low,Success
EVT05755,2026-01-20 23:35:00,99.49.144.130,10.0.4.59,Credential Dumping,Critical,Success
EVT05756,2026-01-20 23:40:00,210.57.246.214,10.0.1.236,Malware Detection,Critical,Success
EVT05757,2026-01-20 23:45:00,106.120.234.223,10.0.1.97,Session Hijacking Attempt,Medium,Success
EVT05758,2026-01-20 23:50:00,167.48.246.74,10.0.5.110,Web Shell Detected,High,Failed
EVT05759,2026-01-20 23:55:00,88.226.243.88,10.0.6.110,Session Hijacking Attempt,Medium,Success
EVT05760,2026-01-21 00:00:00,122.103.177.81,10.0.1.189,Port Scan,High,Success
EVT05761,2026-01-21 00:05:00,195.125.165.72,10.0.7.38,Privilege Escalation,Critical,Failed
EVT05762,2026-01-21 00:10:00,2.192.144.206,10.0.0.193,Port Scan,Low,Success
EVT05763,2026-01-21 00:15:00,163.25.158.205,10.0.5.10,Session Hijacking Attempt,Medium,Failed
EVT05764,2026-01-21 00:20:00,58.99.145.63,10.0.4.98,Ransomware Detected,Medium,Failed
EVT05765,2026-01-21 00:25:00,46.53.133.190,10.0.5.111,Failed Login,Medium,Success
EVT05766,2026-01-21 00:30:00,217.34.167.153,10.0.9.15,Failed Login,Low,Blocked
EVT05767,2026-01-21 00:35:00,195.160.212.61,10.0.6.182,Lateral Movement Detected,Low,Success
EVT05768,2026-01-21 00:40:00,139.218.84.63,10.0.6.177,Firewall Rule Change,High,Failed
EVT05769,2026-01-21 00:45:00,193.219.111.40,10.0.4.82,Privilege Escalation,High,Success
EVT05770,2026-01-21 00:50:00,204.0.55.195,10.0.5.23,Account Lockout,Low,Blocked
EVT05771,2026-01-21 00:55:00,134.224.139.169,10.0.8.57,Malware Detection,Low,Failed
EVT05772,2026-01-21 01:00:00,137.106.239.212,10.0.1.186,SQL Injection Attempt,Low,Failed
EVT05773,2026-01-21 01:05:00,196.27.77.61,10.0.7.226,Phishing Email,Medium,Blocked
EVT05774,2026-01-21 01:10:00,46.251.178.237,10.0.1.33,Login Success,High,Failed
EVT05775,2026-01-21 01:15:00,202.26.240.189,10.0.6.145,Web Shell Detected,Critical,Failed
EVT05776,2026-01-21 01:20:00,126.99.252.147,10.0.4.175,VPN Connection,Low,Failed
EVT05777,2026-01-21 01:25:00,160.123.225.172,10.0.7.183,Configuration Change,High,Failed
EVT05778,2026-01-21 01:30:00,201.126.187.195,10.0.2.44,Account Lockout,Low,Blocked
EVT05779,2026-01-21 01:35:00,64.68.55.117,10.0.8.65,Account Lockout,Low,Failed
EVT05780,2026-01-21 01:40:00,149.56.169.97,10.0.1.105,Data Exfiltration Attempt,Critical,Success
EVT05781,2026-01-21 01:45:00,32.133.180.49,10.0.1.86,Unauthorized Access,High,Failed
EVT05782,2026-01-21 01:50:00,215.187.212.25,10.0.8.115,Lateral Movement Detected,High,Blocked
EVT05783,2026-01-21 01:55:00,136.231.123.231,10.0.9.97,Brute Force,High,Blocked
EVT05784,2026-01-21 02:00:00,30.92.2.234,10.0.8.250,Configuration Change,Critical,Detected
EVT05785,2026-01-21 02:05:00,191.172.153.45,10.0.3.49,Account Lockout,Medium,Failed
EVT05786,2026-01-21 02:10:00,4.39.166.2,10.0.1.193,Port Scan,Medium,Blocked
EVT05787,2026-01-21 02:15:00,213.5.36.170,10.0.5.130,Ransomware Detected,Critical,Success
EVT05788,2026-01-21 02:20:00,205.122.93.220,10.0.1.19,Brute Force,Medium,Success
EVT05789,2026-01-21 02:25:00,12.196.181.171,10.0.5.88,Port Scan,Medium,Success
EVT05790,2026-01-21 02:30:00,54.242.218.229,10.0.0.77,DDoS Attempt,High,Failed
EVT05791,2026-01-21 02:35:00,190.208.242.82,10.0.1.217,Data Exfiltration Attempt,Critical,Success
EVT05792,2026-01-21 02:40:00,212.247.101.185,10.0.9.179,Login Success,High,Blocked
EVT05793,2026-01-21 02:45:00,65.245.235.111,10.0.3.242,Phishing Email,Medium,Success
EVT05794,2026-01-21 02:50:00,205.105.116.51,10.0.3.142,Brute Force,High,Success
EVT05795,2026-01-21 02:55:00,184.223.30.194,10.0.4.156,USB Device Connected,Critical,Failed
EVT05796,2026-01-21 03:00:00,184.139.171.194,10.0.3.93,Suspicious Process Execution,High,Detected
EVT05797,2026-01-21 03:05:00,166.167.189.249,10.0.1.36,Brute Force,Low,Success
EVT05798,2026-01-21 03:10:00,151.239.123.71,10.0.2.95,Firewall Rule Change,Medium,Failed
EVT05799,2026-01-21 03:15:00,204.54.27.54,10.0.9.144,Lateral Movement Detected,Medium,Success
EVT05800,2026-01-21 03:20:00,189.60.146.109,10.0.1.2,SQL Injection Attempt,Medium,Blocked
EVT05801,2026-01-21 03:25:00,142.252.228.121,10.0.9.159,Lateral Movement Detected,Critical,Success
EVT05802,2026-01-21 03:30:00,90.87.127.14,10.0.2.38,Session Hijacking Attempt,Low,Blocked
EVT05803,2026-01-21 03:35:00,220.29.27.33,10.0.2.165,Credential Dumping,High,Success
EVT05804,2026-01-21 03:40:00,72.221.77.121,10.0.9.2,Failed Login,Medium,Blocked
EVT05805,2026-01-21 03:45:00,22.115.118.218,10.0.5.61,Phishing Email,Medium,Failed
EVT05806,2026-01-21 03:50:00,194.21.90.59,10.0.6.156,Port Scan,Low,Blocked
EVT05807,2026-01-21 03:55:00,223.4.164.0,10.0.0.55,Privilege Escalation,Low,Success
EVT05808,2026-01-21 04:00:00,128.204.59.176,10.0.3.139,Data Exfiltration Attempt,High,Blocked
EVT05809,2026-01-21 04:05:00,199.216.43.243,10.0.3.211,Unauthorized Access,Critical,Failed
EVT05810,2026-01-21 04:10:00,24.41.26.101,10.0.0.9,Firewall Rule Change,Low,Success
EVT05811,2026-01-21 04:15:00,59.100.10.75,10.0.1.233,Firewall Rule Change,High,Failed
EVT05812,2026-01-21 04:20:00,222.201.210.76,10.0.2.134,Credential Dumping,High,Detected
EVT05813,2026-01-21 04:25:00,151.198.79.115,10.0.0.241,Malware Detection,Critical,Failed
EVT05814,2026-01-21 04:30:00,151.128.148.82,10.0.1.14,Configuration Change,Medium,Failed
EVT05815,2026-01-21 04:35:00,41.110.162.246,10.0.3.78,Unauthorized Access,Medium,Detected
EVT05816,2026-01-21 04:40:00,153.203.122.218,10.0.6.226,File Access,High,Failed
EVT05817,2026-01-21 04:45:00,181.245.20.80,10.0.8.8,SQL Injection Attempt,Medium,Failed
EVT05818,2026-01-21 04:50:00,192.205.237.141,10.0.5.97,Privilege Escalation,High,Failed
EVT05819,2026-01-21 04:55:00,197.23.91.69,10.0.9.163,DNS Tunneling Detected,High,Failed
EVT05820,2026-01-21 05:00:00,192.224.120.59,10.0.7.194,Brute Force,High,Blocked
EVT05821,2026-01-21 05:05:00,138.27.62.17,10.0.7.36,Firewall Rule Change,High,Failed
EVT05822,2026-01-21 05:10:00,2.9.11.152,10.0.4.41,Account Lockout,Critical,Success
EVT05823,2026-01-21 05:15:00,132.195.233.223,10.0.1.145,DDoS Attempt,Low,Failed
EVT05824,2026-01-21 05:20:00,211.110.250.55,10.0.1.35,Session Hijacking Attempt,Medium,Failed
EVT05825,2026-01-21 05:25:00,164.2.179.1,10.0.0.221,Malware Detection,Low,Blocked
EVT05826,2026-01-21 05:30:00,188.252.193.22,10.0.1.11,Port Scan,Medium,Failed
EVT05827,2026-01-21 05:35:00,38.42.174.252,10.0.6.153,Web Shell Detected,High,Failed
EVT05828,2026-01-21 05:40:00,137.148.247.55,10.0.4.191,Failed Login,Critical,Blocked
EVT05829,2026-01-21 05:45:00,180.23.184.150,10.0.7.193,DNS Tunneling Detected,High,Blocked
EVT05830,2026-01-21 05:50:00,202.137.196.22,10.0.9.138,Unauthorized Access,High,Failed
EVT05831,2026-01-21 05:55:00,167.120.123.177,10.0.6.171,Port Scan,Medium,Success
EVT05832,2026-01-21 06:00:00,1.17.170.77,10.0.1.64,Credential Dumping,High,Success
EVT05833,2026-01-21 06:05:00,75.19.255.75,10.0.1.170,Port Scan,High,Failed
EVT05834,2026-01-21 06:10:00,205.44.96.121,10.0.4.195,Data Exfiltration Attempt,Low,Detected
EVT05835,2026-01-21 06:15:00,145.254.206.242,10.0.3.250,Configuration Change,Critical,Failed
EVT05836,2026-01-21 06:20:00,129.167.251.80,10.0.4.164,Session Hijacking Attempt,Medium,Blocked
EVT05837,2026-01-21 06:25:00,211.128.90.208,10.0.6.213,Suspicious Process Execution,High,Success
EVT05838,2026-01-21 06:30:00,171.228.183.86,10.0.4.13,SQL Injection Attempt,Critical,Blocked
EVT05839,2026-01-21 06:35:00,211.78.51.33,10.0.4.177,Account Lockout,Low,Success
EVT05840,2026-01-21 06:40:00,36.10.74.5,10.0.8.242,Unauthorized Access,Medium,Detected
EVT05841,2026-01-21 06:45:00,152.7.210.137,10.0.5.237,DDoS Attempt,Critical,Success
EVT05842,2026-01-21 06:50:00,15.43.170.104,10.0.0.104,Failed Login,High,Failed
EVT05843,2026-01-21 06:55:00,130.66.51.25,10.0.0.43,Phishing Email,Medium,Failed
EVT05844,2026-01-21 07:00:00,147.254.149.85,10.0.5.88,Firewall Rule Change,Medium,Detected
EVT05845,2026-01-21 07:05:00,102.0.156.114,10.0.9.47,Web Shell Detected,Critical,Success
EVT05846,2026-01-21 07:10:00,197.37.193.239,10.0.1.238,Ransomware Detected,High,Detected
EVT05847,2026-01-21 07:15:00,80.234.220.137,10.0.7.234,Login Success,High,Failed
EVT05848,2026-01-21 07:20:00,175.110.241.23,10.0.2.147,Privilege Escalation,High,Failed
EVT05849,2026-01-21 07:25:00,212.25.137.3,10.0.6.215,DNS Tunneling Detected,Low,Failed
EVT05850,2026-01-21 07:30:00,125.194.179.177,10.0.4.151,SQL Injection Attempt,High,Success
EVT05851,2026-01-21 07:35:00,207.88.126.147,10.0.2.248,Login Success,High,Success
EVT05852,2026-01-21 07:40:00,42.110.150.125,10.0.2.68,Data Exfiltration Attempt,High,Success
EVT05853,2026-01-21 07:45:00,100.133.85.13,10.0.8.52,Phishing Email,Low,Failed
EVT05854,2026-01-21 07:50:00,174.50.56.252,10.0.8.53,Port Scan,Medium,Failed
EVT05855,2026-01-21 07:55:00,13.108.212.70,10.0.5.40,Data Exfiltration Attempt,Medium,Failed
EVT05856,2026-01-21 08:00:00,160.18.147.145,10.0.7.248,Login Success,Critical,Blocked
EVT05857,2026-01-21 08:05:00,218.104.24.19,10.0.2.22,Web Shell Detected,Medium,Failed
EVT05858,2026-01-21 08:10:00,117.32.17.30,10.0.8.110,Ransomware Detected,Medium,Detected
EVT05859,2026-01-21 08:15:00,78.148.147.27,10.0.7.14,Web Shell Detected,Medium,Failed
EVT05860,2026-01-21 08:20:00,56.229.33.95,10.0.4.94,Phishing Email,Critical,Detected
EVT05861,2026-01-21 08:25:00,159.206.103.82,10.0.3.252,Brute Force,High,Detected
EVT05862,2026-01-21 08:30:00,25.148.58.194,10.0.2.183,Web Shell Detected,High,Detected
EVT05863,2026-01-21 08:35:00,83.103.230.155,10.0.4.92,Suspicious Process Execution,Medium,Failed
EVT05864,2026-01-21 08:40:00,185.158.7.249,10.0.3.11,Login Success,Medium,Failed
EVT05865,2026-01-21 08:45:00,218.145.179.11,10.0.2.28,Unauthorized Access,Critical,Success
EVT05866,2026-01-21 08:50:00,15.46.180.89,10.0.8.135,Malware Detection,Medium,Failed
EVT05867,2026-01-21 08:55:00,63.203.5.78,10.0.5.10,Web Shell Detected,Medium,Blocked
EVT05868,2026-01-21 09:00:00,75.223.75.143,10.0.8.177,Login Success,Medium,Success
EVT05869,2026-01-21 09:05:00,220.120.176.82,10.0.6.182,Account Lockout,Critical,Detected
EVT05870,2026-01-21 09:10:00,219.218.1.93,10.0.9.36,Port Scan,Medium,Success
EVT05871,2026-01-21 09:15:00,16.187.107.122,10.0.0.102,Data Exfiltration Attempt,Critical,Success
EVT05872,2026-01-21 09:20:00,149.103.222.202,10.0.6.75,Failed Login,Medium,Success
EVT05873,2026-01-21 09:25:00,62.24.107.182,10.0.9.183,Brute Force,High,Failed
EVT05874,2026-01-21 09:30:00,208.237.182.128,10.0.5.14,File Access,Medium,Detected
EVT05875,2026-01-21 09:35:00,124.198.56.108,10.0.4.226,Unauthorized Access,High,Blocked
EVT05876,2026-01-21 09:40:00,209.14.167.161,10.0.2.97,Failed Login,Medium,Detected
EVT05877,2026-01-21 09:45:00,204.255.43.198,10.0.3.134,File Access,Low,Detected
EVT05878,2026-01-21 09:50:00,162.123.150.88,10.0.5.231,Malware Detection,Low,Success
EVT05879,2026-01-21 09:55:00,144.211.206.98,10.0.9.205,Web Shell Detected,High,Failed
EVT05880,2026-01-21 10:00:00,222.207.29.99,10.0.7.71,DDoS Attempt,Low,Blocked
EVT05881,2026-01-21 10:05:00,85.48.124.15,10.0.8.219,Web Shell Detected,Low,Failed
EVT05882,2026-01-21 10:10:00,19.203.161.28,10.0.1.228,Firewall Rule Change,Low,Success
EVT05883,2026-01-21 10:15:00,53.170.75.111,10.0.5.128,Credential Dumping,Medium,Success
EVT05884,2026-01-21 10:20:00,114.27.83.251,10.0.0.219,Data Exfiltration Attempt,High,Success
EVT05885,2026-01-21 10:25:00,197.210.177.192,10.0.4.185,Data Exfiltration Attempt,Low,Blocked
EVT05886,2026-01-21 10:30:00,93.88.187.51,10.0.7.226,Suspicious Process Execution,Medium,Detected
EVT05887,2026-01-21 10:35:00,90.88.102.66,10.0.2.168,Data Exfiltration Attempt,Critical,Blocked
EVT05888,2026-01-21 10:40:00,192.179.22.134,10.0.1.108,Port Scan,Medium,Detected
EVT05889,2026-01-21 10:45:00,143.33.131.191,10.0.0.213,DDoS Attempt,Low,Success
EVT05890,2026-01-21 10:50:00,154.45.96.54,10.0.8.83,Data Exfiltration Attempt,Low,Blocked
EVT05891,2026-01-21 10:55:00,118.156.153.93,10.0.3.162,Account Lockout,High,Success
EVT05892,2026-01-21 11:00:00,198.110.43.198,10.0.7.220,Web Shell Detected,Critical,Success
EVT05893,2026-01-21 11:05:00,215.24.184.42,10.0.0.252,Lateral Movement Detected,Medium,Success
EVT05894,2026-01-21 11:10:00,182.30.79.167,10.0.8.204,Lateral Movement Detected,Medium,Failed
EVT05895,2026-01-21 11:15:00,172.164.71.218,10.0.3.108,Failed Login,Critical,Detected
EVT05896,2026-01-21 11:20:00,208.41.231.81,10.0.5.18,DDoS Attempt,Critical,Failed
EVT05897,2026-01-21 11:25:00,164.76.190.223,10.0.8.43,Phishing Email,Low,Success
EVT05898,2026-01-21 11:30:00,151.120.224.186,10.0.5.11,Port Scan,Critical,Detected
EVT05899,2026-01-21 11:35:00,12.46.91.112,10.0.6.140,DDoS Attempt,Medium,Blocked
EVT05900,2026-01-21 11:40:00,196.69.31.129,10.0.1.168,Phishing Email,Medium,Success
EVT05901,2026-01-21 11:45:00,13.204.192.108,10.0.0.120,Malware Detection,Low,Success
EVT05902,2026-01-21 11:50:00,172.72.253.236,10.0.2.106,Malware Detection,Low,Success
EVT05903,2026-01-21 11:55:00,222.95.68.196,10.0.3.157,DNS Tunneling Detected,Critical,Success
EVT05904,2026-01-21 12:00:00,141.142.19.24,10.0.9.133,Failed Login,Critical,Success
EVT05905,2026-01-21 12:05:00,184.39.135.25,10.0.0.57,Data Exfiltration Attempt,Critical,Failed
EVT05906,2026-01-21 12:10:00,211.15.173.155,10.0.0.116,DNS Tunneling Detected,High,Failed
EVT05907,2026-01-21 12:15:00,44.44.179.168,10.0.1.213,Port Scan,High,Success
