event_id,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,ml_prediction,ioc_status,asset_name,asset_criticality_label,asset_criticality_verified
EVT05276,0.2957,29.57,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988154+00:00,Medium,19.82,Normal,3.1,No IOC Match,,MKT-SRV-0018,Unknown,False,,0,Normal,No IOC Match,MKT-SRV-0018,Unknown,False
EVT05277,0.7097,70.97,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.988189+00:00,Critical,52.7,Normal,9.3,No IOC Match,,OPS-FW-0037,Unknown,False,,3,Normal,No IOC Match,OPS-FW-0037,Unknown,False
EVT05278,0.2888,28.88,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988223+00:00,High,15.82,Normal,0.2,No IOC Match,,IT-SW-0052,Unknown,False,,0,Normal,No IOC Match,IT-SW-0052,Unknown,False
EVT05279,0.4678,46.78,Moderate,Review When Possible,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.988257+00:00,Low,57.51,Normal,8.4,No IOC Match,,ENG-MOB-0035,Unknown,False,,6,Normal,No IOC Match,ENG-MOB-0035,Unknown,False
EVT05280,0.6472,64.72,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.988291+00:00,Medium,78.71,Suspicious,9.8,No IOC Match,,OPS-SRV-0044,Unknown,False,,3,Suspicious,No IOC Match,OPS-SRV-0044,Unknown,False
EVT05281,0.5295,52.95,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988325+00:00,High,31.24,Normal,7.9,No IOC Match,,HR-LAP-0062,Unknown,False,,0,Normal,No IOC Match,HR-LAP-0062,Unknown,False
EVT05282,0.6138,61.38,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988359+00:00,Critical,38.83,Normal,7.2,No IOC Match,,IT-MOB-0035,Unknown,False,,0,Normal,No IOC Match,IT-MOB-0035,Unknown,False
EVT05283,0.3909,39.09,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988393+00:00,High,34.9,Normal,1.9,No IOC Match,,SAL-PRT-0125,Unknown,False,,0,Normal,No IOC Match,SAL-PRT-0125,Unknown,False
EVT05284,0.5632,56.32,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.988453+00:00,High,38.03,Normal,8.4,No IOC Match,,IT-IOT-0049,Unknown,False,,2,Normal,No IOC Match,IT-IOT-0049,Unknown,False
EVT05285,0.3426,34.26,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988489+00:00,High,22.62,Normal,1.5,No IOC Match,,IT-MOB-0083,Unknown,False,,0,Normal,No IOC Match,IT-MOB-0083,Unknown,False
EVT05286,0.5945,59.45,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.988523+00:00,High,72.05,Suspicious,5.4,No IOC Match,,LEG-SW-0070,Unknown,False,,6,Suspicious,No IOC Match,LEG-SW-0070,Unknown,False
EVT05287,0.4732,47.32,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.988568+00:00,High,52.41,Normal,3.0,No IOC Match,,IT-LAP-0120,Unknown,False,,7,Normal,No IOC Match,IT-LAP-0120,Unknown,False
EVT05288,0.374,37.4,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988680+00:00,Medium,19.29,Normal,6.3,No IOC Match,,SAL-FW-0024,Unknown,False,,0,Normal,No IOC Match,SAL-FW-0024,Unknown,False
EVT05289,0.3866,38.66,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.988720+00:00,High,24.72,Normal,3.0,No IOC Match,,SAL-RTR-0011,Unknown,False,,0,Normal,No IOC Match,SAL-RTR-0011,Unknown,False
EVT05290,0.5235,52.35,Moderate,Review When Possible,True,[],1.0,0.5,['High CVSS vulnerability'],2026-09-02T05:58:31.988761+00:00,Low,69.98,Suspicious,9.3,No IOC Match,,MKT-FW-0093,Medium,True,0.5,0,Suspicious,No IOC Match,MKT-FW-0093,Medium,True
EVT05291,0.2895,28.95,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.988927+00:00,Medium,39.44,Normal,0.4,No IOC Match,,ENG-PRT-0077,Unknown,False,,5,Normal,No IOC Match,ENG-PRT-0077,Unknown,False
EVT05292,0.4553,45.53,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.988973+00:00,Medium,26.9,Normal,8.6,No IOC Match,,ENG-RTR-0119,Unknown,False,,0,Normal,No IOC Match,ENG-RTR-0119,Unknown,False
EVT05293,0.3747,37.47,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989013+00:00,Medium,25.9,Normal,5.5,No IOC Match,,MKT-SRV-0067,Unknown,False,,0,Normal,No IOC Match,MKT-SRV-0067,Unknown,False
EVT05294,0.5528,55.28,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.989050+00:00,Medium,52.51,Normal,9.3,No IOC Match,,ENG-MOB-0049,Unknown,False,,2,Normal,No IOC Match,ENG-MOB-0049,Unknown,False
EVT05295,0.3207,32.07,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989086+00:00,Medium,19.83,Normal,4.1,No IOC Match,,SAL-DB-0098,Unknown,False,,0,Normal,No IOC Match,SAL-DB-0098,Unknown,False
EVT05296,0.233,23.3,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.989121+00:00,Low,47.96,Normal,0.2,No IOC Match,,IT-FW-0084,Unknown,False,,6,Normal,No IOC Match,IT-FW-0084,Unknown,False
EVT05297,0.6322,63.22,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.989157+00:00,High,48.89,Normal,9.8,No IOC Match,,ENG-LAP-0116,Unknown,False,,0,Normal,No IOC Match,ENG-LAP-0116,Unknown,False
EVT05298,0.5573,55.73,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.989193+00:00,High,37.74,Normal,8.2,No IOC Match,,HR-IOT-0041,Unknown,False,,0,Normal,No IOC Match,HR-IOT-0041,Unknown,False
EVT05299,0.5969,59.69,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.989227+00:00,High,38.42,Normal,9.7,No IOC Match,,ENG-DB-0046,Unknown,False,,0,Normal,No IOC Match,ENG-DB-0046,Unknown,False
EVT05300,0.348,34.8,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989323+00:00,High,20.35,Normal,2.0,No IOC Match,,ENG-LAP-0114,Unknown,False,,0,Normal,No IOC Match,ENG-LAP-0114,Unknown,False
EVT05301,0.4168,41.68,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989377+00:00,High,23.97,Normal,4.3,No IOC Match,,IT-LAP-0053,Unknown,False,,0,Normal,No IOC Match,IT-LAP-0053,Unknown,False
EVT05302,0.4356,43.56,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.989463+00:00,Medium,24.58,Normal,8.1,No IOC Match,,LEG-RTR-0085,Unknown,False,,0,Normal,No IOC Match,LEG-RTR-0085,Unknown,False
EVT05303,0.4548,45.48,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989514+00:00,High,21.73,Normal,6.1,No IOC Match,,FIN-DB-0095,Unknown,False,,0,Normal,No IOC Match,FIN-DB-0095,Unknown,False
EVT05304,0.4027,40.27,Medium,Monitor,True,[],1.0,0.75,[],2026-09-02T05:58:31.989556+00:00,Medium,19.86,Normal,3.9,No IOC Match,,HR-MOB-0068,High,True,0.75,0,Normal,No IOC Match,HR-MOB-0068,High,True
EVT05305,0.5326,53.26,Moderate,Review When Possible,True,[],1.0,0.5,['High CVSS vulnerability'],2026-09-02T05:58:31.989594+00:00,High,28.43,Normal,8.7,No IOC Match,,ENG-RTR-0089,Medium,True,0.5,0,Normal,No IOC Match,ENG-RTR-0089,Medium,True
EVT05306,0.3945,39.45,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989630+00:00,High,32.84,Normal,2.3,No IOC Match,,ENG-SW-0013,Unknown,False,,0,Normal,No IOC Match,ENG-SW-0013,Unknown,False
EVT05307,0.5128,51.28,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989666+00:00,Critical,43.29,Normal,2.6,No IOC Match,,OPS-PC-0030,Unknown,False,,2,Normal,No IOC Match,OPS-PC-0030,Unknown,False
EVT05308,0.3493,34.93,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989700+00:00,High,11.99,Normal,3.1,No IOC Match,,SAL-SRV-0018,Unknown,False,,0,Normal,No IOC Match,SAL-SRV-0018,Unknown,False
EVT05309,0.3587,35.87,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989735+00:00,High,14.17,Normal,3.2,No IOC Match,,MKT-DB-0043,Unknown,False,,0,Normal,No IOC Match,MKT-DB-0043,Unknown,False
EVT05310,0.4143,41.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.989771+00:00,High,52.79,Normal,0.6,No IOC Match,,MKT-FW-0012,Unknown,False,,8,Normal,No IOC Match,MKT-FW-0012,Unknown,False
EVT05311,0.5152,51.52,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.989806+00:00,Medium,43.67,Normal,8.9,No IOC Match,,IT-MOB-0106,Unknown,False,,0,Normal,No IOC Match,IT-MOB-0106,Unknown,False
EVT05312,0.3329,33.29,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989840+00:00,Medium,22.92,Normal,4.2,No IOC Match,,SAL-DB-0050,Unknown,False,,0,Normal,No IOC Match,SAL-DB-0050,Unknown,False
EVT05313,0.2775,27.75,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989874+00:00,Low,32.6,Normal,3.9,No IOC Match,,ENG-PRT-0024,Unknown,False,,2,Normal,No IOC Match,ENG-PRT-0024,Unknown,False
EVT05314,0.5509,55.09,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.989909+00:00,Critical,49.08,Normal,3.4,No IOC Match,,HR-RTR-0003,Unknown,False,,5,Normal,No IOC Match,HR-RTR-0003,Unknown,False
EVT05315,0.4626,46.26,Moderate,Review When Possible,True,[],1.0,0.75,[],2026-09-02T05:58:31.989946+00:00,High,33.25,Normal,2.1,No IOC Match,,LEG-FW-0010,High,True,0.75,4,Normal,No IOC Match,LEG-FW-0010,High,True
EVT05316,0.1927,19.27,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.989982+00:00,Low,29.46,Normal,0.9,No IOC Match,,ENG-SW-0074,Unknown,False,,0,Normal,No IOC Match,ENG-SW-0074,Unknown,False
EVT05317,0.3639,36.39,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990048+00:00,Medium,21.64,Normal,5.6,No IOC Match,,LEG-FW-0060,Unknown,False,,0,Normal,No IOC Match,LEG-FW-0060,Unknown,False
EVT05318,0.3025,30.25,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990087+00:00,Medium,13.99,Normal,4.1,No IOC Match,,LEG-FW-0059,Unknown,False,,0,Normal,No IOC Match,LEG-FW-0059,Unknown,False
EVT05319,0.5747,57.47,Moderate,Review When Possible,True,[],1.0,0.75,['High CVSS vulnerability'],2026-09-02T05:58:31.990125+00:00,Medium,47.87,Normal,9.0,No IOC Match,,SAL-RTR-0113,High,True,0.75,0,Normal,No IOC Match,SAL-RTR-0113,High,True
EVT05320,0.3623,36.23,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990160+00:00,Medium,28.35,Normal,4.7,No IOC Match,,HR-LAP-0036,Unknown,False,,0,Normal,No IOC Match,HR-LAP-0036,Unknown,False
EVT05321,0.4451,44.51,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990195+00:00,High,23.44,Normal,5.5,No IOC Match,,HR-SW-0002,Unknown,False,,0,Normal,No IOC Match,HR-SW-0002,Unknown,False
EVT05322,0.4831,48.31,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.990230+00:00,High,47.58,Normal,4.0,No IOC Match,,ENG-SW-0094,Unknown,False,,8,Normal,No IOC Match,ENG-SW-0094,Unknown,False
EVT05323,0.4013,40.13,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990263+00:00,High,22.21,Normal,3.9,No IOC Match,,MKT-PC-0007,Unknown,False,,0,Normal,No IOC Match,MKT-PC-0007,Unknown,False
EVT05324,0.4274,42.74,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990297+00:00,Medium,48.37,Normal,4.8,No IOC Match,,HR-PRT-0017,Unknown,False,,0,Normal,No IOC Match,HR-PRT-0017,Unknown,False
EVT05325,0.3072,30.72,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990331+00:00,High,14.5,Normal,1.1,No IOC Match,,SAL-SW-0090,Unknown,False,,0,Normal,No IOC Match,SAL-SW-0090,Unknown,False
EVT05326,0.592,59.2,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990365+00:00,Critical,47.84,Normal,5.2,No IOC Match,,OPS-RTR-0083,Unknown,False,,0,Normal,No IOC Match,OPS-RTR-0083,Unknown,False
EVT05327,0.433,43.3,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.990399+00:00,Low,64.75,Normal,6.1,No IOC Match,,HR-MOB-0054,Unknown,False,,8,Normal,No IOC Match,HR-MOB-0054,Unknown,False
EVT05328,0.5268,52.68,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990458+00:00,High,51.17,Normal,5.3,No IOC Match,,MKT-PRT-0018,Unknown,False,,0,Normal,No IOC Match,MKT-PRT-0018,Unknown,False
EVT05329,0.535,53.5,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990493+00:00,Critical,40.0,Normal,3.9,No IOC Match,,LEG-SRV-0025,Unknown,False,,0,Normal,No IOC Match,LEG-SRV-0025,Unknown,False
EVT05330,0.3028,30.28,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990527+00:00,Medium,22.9,Normal,3.0,No IOC Match,,OPS-SRV-0047,Unknown,False,,0,Normal,No IOC Match,OPS-SRV-0047,Unknown,False
EVT05331,0.4413,44.13,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990561+00:00,High,47.82,Normal,2.3,No IOC Match,,OPS-SW-0059,Unknown,False,,0,Normal,No IOC Match,OPS-SW-0059,Unknown,False
EVT05332,0.3204,32.04,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990595+00:00,Medium,17.34,Normal,4.4,No IOC Match,,HR-LAP-0132,Unknown,False,,0,Normal,No IOC Match,HR-LAP-0132,Unknown,False
EVT05333,0.4715,47.15,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990628+00:00,Low,63.48,Suspicious,7.8,No IOC Match,,MKT-FW-0030,Unknown,False,,0,Suspicious,No IOC Match,MKT-FW-0030,Unknown,False
EVT05334,0.3428,34.28,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990662+00:00,Medium,37.31,Normal,2.8,No IOC Match,,MKT-LAP-0030,Unknown,False,,3,Normal,No IOC Match,MKT-LAP-0030,Unknown,False
EVT05335,0.3836,38.36,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990697+00:00,Medium,23.16,Normal,6.2,No IOC Match,,SAL-LAP-0083,Unknown,False,,0,Normal,No IOC Match,SAL-LAP-0083,Unknown,False
EVT05336,0.3471,34.71,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990731+00:00,Medium,17.06,Normal,5.5,No IOC Match,,SAL-RTR-0106,Unknown,False,,0,Normal,No IOC Match,SAL-RTR-0106,Unknown,False
EVT05337,0.5267,52.67,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.990774+00:00,Medium,50.55,Normal,8.5,No IOC Match,,OPS-SW-0055,Unknown,False,,0,Normal,No IOC Match,OPS-SW-0055,Unknown,False
EVT05338,0.7133,71.33,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.990877+00:00,Critical,62.66,Normal,8.2,No IOC Match,,ENG-SRV-0144,Unknown,False,,4,Normal,No IOC Match,ENG-SRV-0144,Unknown,False
EVT05339,0.5423,54.23,Moderate,Review When Possible,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.990917+00:00,Low,73.33,Suspicious,9.4,No IOC Match,,SAL-PRT-0072,Unknown,False,,5,Suspicious,No IOC Match,SAL-PRT-0072,Unknown,False
EVT05340,0.5561,55.61,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.990953+00:00,High,55.74,Normal,5.9,No IOC Match,,OPS-SW-0082,Unknown,False,,0,Normal,No IOC Match,OPS-SW-0082,Unknown,False
EVT05341,0.7002,70.02,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.990988+00:00,Critical,48.07,Normal,9.5,No IOC Match,,FIN-DB-0009,Unknown,False,,0,Normal,No IOC Match,FIN-DB-0009,Unknown,False
EVT05342,0.3988,39.88,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991023+00:00,High,23.81,Normal,3.6,No IOC Match,,ENG-SW-0016,Unknown,False,,0,Normal,No IOC Match,ENG-SW-0016,Unknown,False
EVT05343,0.1868,18.68,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991057+00:00,Low,33.19,Normal,0.2,No IOC Match,,IT-LAP-0032,Unknown,False,,2,Normal,No IOC Match,IT-LAP-0032,Unknown,False
EVT05344,0.2841,28.41,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991091+00:00,Low,34.7,Normal,3.9,No IOC Match,,MKT-IOT-0096,Unknown,False,,0,Normal,No IOC Match,MKT-IOT-0096,Unknown,False
EVT05345,0.4658,46.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991126+00:00,High,26.05,Normal,6.0,No IOC Match,,HR-SW-0103,Unknown,False,,0,Normal,No IOC Match,HR-SW-0103,Unknown,False
EVT05346,0.6328,63.28,High,Investigate Soon,True,[],1.0,1.0,"['Critical asset', 'Multiple failed login attempts']",2026-09-02T05:58:31.991162+00:00,High,58.13,Normal,5.0,No IOC Match,,ENG-SW-0034,Critical,True,1.0,8,Normal,No IOC Match,ENG-SW-0034,Critical,True
EVT05347,0.4941,49.41,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991196+00:00,High,32.72,Normal,6.3,No IOC Match,,MKT-PC-0080,Unknown,False,,0,Normal,No IOC Match,MKT-PC-0080,Unknown,False
EVT05348,0.3287,32.87,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991231+00:00,Medium,22.39,Normal,4.1,No IOC Match,,OPS-FW-0094,Unknown,False,,0,Normal,No IOC Match,OPS-FW-0094,Unknown,False
EVT05349,0.538,53.8,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991312+00:00,High,36.37,Normal,7.6,No IOC Match,,ENG-SW-0001,Unknown,False,,0,Normal,No IOC Match,ENG-SW-0001,Unknown,False
EVT05350,0.2195,21.95,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.991363+00:00,Medium,17.04,Normal,0.4,No IOC Match,,IT-SRV-0020,Unknown,False,,0,Normal,No IOC Match,IT-SRV-0020,Unknown,False
EVT05351,0.4297,42.97,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.991422+00:00,Medium,60.3,Normal,3.4,No IOC Match,,SAL-MOB-0053,Unknown,False,,6,Normal,No IOC Match,SAL-MOB-0053,Unknown,False
EVT05352,0.6548,65.48,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.993485+00:00,High,66.54,Normal,8.5,No IOC Match,,OPS-SW-0048,Unknown,False,,8,Normal,No IOC Match,OPS-SW-0048,Unknown,False
EVT05353,0.4485,44.85,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.993597+00:00,Medium,31.12,Normal,7.8,No IOC Match,,ENG-LAP-0095,Unknown,False,,0,Normal,No IOC Match,ENG-LAP-0095,Unknown,False
EVT05354,0.3697,36.97,Medium,Monitor,True,[],1.0,0.75,[],2026-09-02T05:58:31.993657+00:00,Low,21.29,Normal,5.2,No IOC Match,,LEG-SW-0089,High,True,0.75,0,Normal,No IOC Match,LEG-SW-0089,High,True
EVT05355,0.2914,29.14,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.993706+00:00,High,11.85,Normal,0.8,No IOC Match,,LEG-SRV-0082,Unknown,False,,0,Normal,No IOC Match,LEG-SRV-0082,Unknown,False
EVT05356,0.3784,37.84,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.993749+00:00,Medium,26.29,Normal,5.6,No IOC Match,,MKT-PRT-0034,Unknown,False,,1,Normal,No IOC Match,MKT-PRT-0034,Unknown,False
EVT05357,0.4714,47.14,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.993790+00:00,Medium,64.86,Normal,4.5,No IOC Match,,FIN-SRV-0069,Unknown,False,,6,Normal,No IOC Match,FIN-SRV-0069,Unknown,False
EVT05358,0.4845,48.45,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.993829+00:00,Medium,33.05,Normal,9.0,No IOC Match,,OPS-FW-0024,Unknown,False,,0,Normal,No IOC Match,OPS-FW-0024,Unknown,False
EVT05359,0.3106,31.06,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.993869+00:00,Low,36.79,Normal,4.7,No IOC Match,,LEG-MOB-0005,Unknown,False,,4,Normal,No IOC Match,LEG-MOB-0005,Unknown,False
EVT05360,0.3125,31.25,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.993906+00:00,High,20.99,Normal,0.5,No IOC Match,,FIN-LAP-0071,Unknown,False,,0,Normal,No IOC Match,FIN-LAP-0071,Unknown,False
EVT05361,0.5519,55.19,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.993943+00:00,High,33.6,Normal,8.5,No IOC Match,,LEG-PC-0046,Unknown,False,,0,Normal,No IOC Match,LEG-PC-0046,Unknown,False
EVT05362,0.5565,55.65,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.993979+00:00,High,55.07,Normal,6.0,No IOC Match,,FIN-LAP-0008,Unknown,False,,0,Normal,No IOC Match,FIN-LAP-0008,Unknown,False
EVT05363,0.5884,58.84,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.994050+00:00,Medium,59.88,Normal,9.8,No IOC Match,,IT-LAP-0101,Unknown,False,,3,Normal,No IOC Match,IT-LAP-0101,Unknown,False
EVT05364,0.3715,37.15,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.994094+00:00,Medium,30.47,Normal,4.8,No IOC Match,,OPS-LAP-0077,Unknown,False,,4,Normal,No IOC Match,OPS-LAP-0077,Unknown,False
EVT05365,0.1531,15.31,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.994131+00:00,Low,19.19,Normal,0.6,No IOC Match,,FIN-SW-0133,Unknown,False,,0,Normal,No IOC Match,FIN-SW-0133,Unknown,False
EVT05366,0.4071,40.71,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.994167+00:00,Critical,22.28,Normal,1.0,No IOC Match,,FIN-SW-0049,Unknown,False,,0,Normal,No IOC Match,FIN-SW-0049,Unknown,False
EVT05367,0.3825,38.25,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.994205+00:00,Medium,23.61,Normal,6.1,No IOC Match,,ENG-RTR-0074,Unknown,False,,0,Normal,No IOC Match,ENG-RTR-0074,Unknown,False
EVT05368,0.3652,36.52,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.994241+00:00,Medium,34.06,Normal,4.1,No IOC Match,,LEG-PRT-0009,Unknown,False,,3,Normal,No IOC Match,LEG-PRT-0009,Unknown,False
