event_id,timestamp,source_ip,destination_ip,event_type,ioc_status,ioc_type,ioc_value,threat_name,threat_actor,ioc_confidence,ioc_severity,indicator_id,matched_from,enrichment_source
EVT05329,2026-01-19 12:05:00,68.17.195.146,10.0.7.217,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05330,2026-01-19 12:10:00,87.40.187.150,10.0.2.211,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05331,2026-01-19 12:15:00,221.84.217.65,10.0.0.47,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05332,2026-01-19 12:20:00,208.13.243.184,10.0.2.237,Login Success,No IOC Match,,,,,,,,,No Match
EVT05333,2026-01-19 12:25:00,206.164.118.79,10.0.1.14,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05334,2026-01-19 12:30:00,77.47.84.53,10.0.1.105,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05335,2026-01-19 12:35:00,77.198.228.230,10.0.8.47,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT05336,2026-01-19 12:40:00,222.221.188.71,10.0.6.146,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05337,2026-01-19 12:45:00,198.247.100.50,10.0.1.60,Port Scan,No IOC Match,,,,,,,,,No Match
EVT05338,2026-01-19 12:50:00,14.225.115.140,10.0.1.175,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05339,2026-01-19 12:55:00,26.250.169.65,10.0.8.147,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05340,2026-01-19 13:00:00,139.170.229.80,10.0.3.29,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05341,2026-01-19 13:05:00,140.58.120.63,10.0.6.38,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05342,2026-01-19 13:10:00,206.50.64.122,10.0.3.112,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT05343,2026-01-19 13:15:00,198.161.169.213,10.0.7.72,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05344,2026-01-19 13:20:00,222.65.169.126,10.0.3.243,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05345,2026-01-19 13:25:00,38.172.200.164,10.0.5.208,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05346,2026-01-19 13:30:00,210.50.156.240,10.0.0.67,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT05347,2026-01-19 13:35:00,207.75.72.88,10.0.1.5,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05348,2026-01-19 13:40:00,212.76.86.45,10.0.2.183,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05349,2026-01-19 13:45:00,43.163.51.18,10.0.1.210,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05350,2026-01-19 13:50:00,99.100.177.174,10.0.5.33,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05351,2026-01-19 13:55:00,163.54.157.97,10.0.5.96,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05352,2026-01-19 14:00:00,192.176.200.87,10.0.3.160,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05353,2026-01-19 14:05:00,57.131.114.82,10.0.8.112,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05354,2026-01-19 14:10:00,84.6.19.187,10.0.5.143,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT05355,2026-01-19 14:15:00,203.83.144.52,10.0.4.96,Port Scan,No IOC Match,,,,,,,,,No Match
EVT05356,2026-01-19 14:20:00,146.66.118.145,10.0.6.203,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05357,2026-01-19 14:25:00,206.89.145.177,10.0.4.243,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05358,2026-01-19 14:30:00,89.167.21.5,10.0.0.199,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05359,2026-01-19 14:35:00,107.139.199.245,10.0.3.49,File Access,No IOC Match,,,,,,,,,No Match
EVT05360,2026-01-19 14:40:00,192.212.20.182,10.0.4.130,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05361,2026-01-19 14:45:00,12.136.35.220,10.0.3.80,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05362,2026-01-19 14:50:00,145.57.25.49,10.0.4.27,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05363,2026-01-19 14:55:00,191.148.56.14,10.0.5.108,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05364,2026-01-19 15:00:00,192.60.158.13,10.0.3.223,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05365,2026-01-19 15:05:00,172.98.193.188,10.0.8.24,Failed Login,No IOC Match,,,,,,,,,No Match
EVT05366,2026-01-19 15:10:00,76.234.131.170,10.0.4.118,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05367,2026-01-19 15:15:00,210.107.79.247,10.0.2.35,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05368,2026-01-19 15:20:00,149.237.27.222,10.0.0.159,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05369,2026-01-19 15:25:00,219.65.138.72,10.0.1.222,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05370,2026-01-19 15:30:00,210.120.128.95,10.0.6.77,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05371,2026-01-19 15:35:00,38.65.125.213,10.0.5.118,Failed Login,No IOC Match,,,,,,,,,No Match
EVT05372,2026-01-19 15:40:00,219.64.71.162,10.0.0.133,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05373,2026-01-19 15:45:00,201.250.180.32,10.0.9.239,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT05374,2026-01-19 15:50:00,93.96.194.156,10.0.8.27,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05375,2026-01-19 15:55:00,202.234.189.111,10.0.4.38,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05376,2026-01-19 16:00:00,176.214.144.216,10.0.3.58,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05377,2026-01-19 16:05:00,17.209.0.53,10.0.7.80,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05378,2026-01-19 16:10:00,109.5.182.109,10.0.2.73,Login Success,No IOC Match,,,,,,,,,No Match
EVT05379,2026-01-19 16:15:00,122.191.146.117,10.0.3.46,Login Success,No IOC Match,,,,,,,,,No Match
EVT05380,2026-01-19 16:20:00,206.170.1.33,10.0.6.233,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05381,2026-01-19 16:25:00,59.112.243.171,10.0.0.10,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05382,2026-01-19 16:30:00,139.234.250.238,10.0.9.84,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT05383,2026-01-19 16:35:00,18.157.203.183,10.0.9.145,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05384,2026-01-19 16:40:00,200.24.24.20,10.0.7.121,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05385,2026-01-19 16:45:00,11.144.167.112,10.0.9.245,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05386,2026-01-19 16:50:00,208.148.240.184,10.0.5.65,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05387,2026-01-19 16:55:00,131.113.94.168,10.0.6.240,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05388,2026-01-19 17:00:00,200.140.70.193,10.0.8.115,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT05389,2026-01-19 17:05:00,193.14.123.196,10.0.8.227,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05390,2026-01-19 17:10:00,159.42.97.212,10.0.5.92,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05391,2026-01-19 17:15:00,28.81.231.83,10.0.7.22,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05392,2026-01-19 17:20:00,204.184.225.3,10.0.9.240,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05393,2026-01-19 17:25:00,209.70.0.76,10.0.5.134,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05394,2026-01-19 17:30:00,156.65.249.191,10.0.1.9,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05395,2026-01-19 17:35:00,186.130.49.156,10.0.3.161,Login Success,No IOC Match,,,,,,,,,No Match
EVT05396,2026-01-19 17:40:00,145.203.28.191,10.0.8.15,Failed Login,No IOC Match,,,,,,,,,No Match
EVT05397,2026-01-19 17:45:00,222.126.6.248,10.0.4.142,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05398,2026-01-19 17:50:00,219.132.96.118,10.0.4.247,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05399,2026-01-19 17:55:00,69.4.38.37,10.0.5.45,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05400,2026-01-19 18:00:00,198.150.70.199,10.0.1.138,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05401,2026-01-19 18:05:00,203.63.218.51,10.0.1.207,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05402,2026-01-19 18:10:00,59.232.206.159,10.0.6.38,Failed Login,No IOC Match,,,,,,,,,No Match
EVT05403,2026-01-19 18:15:00,221.85.161.96,10.0.8.26,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05404,2026-01-19 18:20:00,106.41.50.69,10.0.8.181,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05405,2026-01-19 18:25:00,209.191.61.166,10.0.0.238,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05406,2026-01-19 18:30:00,164.45.75.243,10.0.7.25,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT05407,2026-01-19 18:35:00,112.9.157.184,10.0.9.139,File Access,No IOC Match,,,,,,,,,No Match
EVT05408,2026-01-19 18:40:00,211.94.35.187,10.0.0.189,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT05409,2026-01-19 18:45:00,33.244.239.96,10.0.1.157,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05410,2026-01-19 18:50:00,119.195.253.45,10.0.2.108,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05411,2026-01-19 18:55:00,158.238.58.82,10.0.6.248,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT05412,2026-01-19 19:00:00,139.1.76.175,10.0.7.123,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05413,2026-01-19 19:05:00,59.38.218.150,10.0.8.65,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05414,2026-01-19 19:10:00,150.108.175.203,10.0.8.65,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05415,2026-01-19 19:15:00,155.63.241.222,10.0.3.251,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05416,2026-01-19 19:20:00,132.29.58.112,10.0.9.1,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05417,2026-01-19 19:25:00,132.241.44.42,10.0.6.10,Login Success,No IOC Match,,,,,,,,,No Match
EVT05418,2026-01-19 19:30:00,1.146.90.48,10.0.0.216,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05419,2026-01-19 19:35:00,82.155.120.7,10.0.4.178,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05420,2026-01-19 19:40:00,36.254.144.161,10.0.9.86,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT05421,2026-01-19 19:45:00,168.245.154.177,10.0.8.107,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05422,2026-01-19 19:50:00,179.163.73.226,10.0.5.111,Login Success,No IOC Match,,,,,,,,,No Match
EVT05423,2026-01-19 19:55:00,217.128.159.47,10.0.2.189,Failed Login,No IOC Match,,,,,,,,,No Match
EVT05424,2026-01-19 20:00:00,88.35.166.128,10.0.4.13,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05425,2026-01-19 20:05:00,99.64.44.133,10.0.4.158,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05426,2026-01-19 20:10:00,131.93.205.165,10.0.5.190,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05427,2026-01-19 20:15:00,28.32.183.20,10.0.0.84,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05428,2026-01-19 20:20:00,70.180.34.188,10.0.2.35,Login Success,No IOC Match,,,,,,,,,No Match
EVT05429,2026-01-19 20:25:00,221.249.66.62,10.0.6.177,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05430,2026-01-19 20:30:00,112.207.151.100,10.0.9.226,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05431,2026-01-19 20:35:00,221.163.132.30,10.0.5.216,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT05432,2026-01-19 20:40:00,122.250.202.34,10.0.4.33,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05433,2026-01-19 20:45:00,210.80.93.171,10.0.7.60,File Access,No IOC Match,,,,,,,,,No Match
EVT05434,2026-01-19 20:50:00,186.3.26.30,10.0.6.169,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05435,2026-01-19 20:55:00,221.151.20.223,10.0.5.107,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05436,2026-01-19 21:00:00,207.246.225.125,10.0.2.156,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05437,2026-01-19 21:05:00,208.89.79.194,10.0.1.220,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05438,2026-01-19 21:10:00,197.206.105.221,10.0.1.10,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05439,2026-01-19 21:15:00,24.89.110.210,10.0.6.74,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05440,2026-01-19 21:20:00,70.210.60.30,10.0.6.102,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05441,2026-01-19 21:25:00,203.23.168.172,10.0.1.20,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05442,2026-01-19 21:30:00,191.79.80.217,10.0.3.47,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05443,2026-01-19 21:35:00,137.212.9.38,10.0.5.185,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05444,2026-01-19 21:40:00,16.255.107.9,10.0.0.62,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05445,2026-01-19 21:45:00,174.96.204.31,10.0.5.230,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05446,2026-01-19 21:50:00,72.118.211.47,10.0.4.184,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05447,2026-01-19 21:55:00,65.254.208.242,10.0.9.197,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05448,2026-01-19 22:00:00,68.139.79.8,10.0.6.174,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05449,2026-01-19 22:05:00,199.126.42.242,10.0.3.252,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT05450,2026-01-19 22:10:00,199.32.113.60,10.0.7.242,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05451,2026-01-19 22:15:00,37.160.206.183,10.0.4.166,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT05452,2026-01-19 22:20:00,211.178.56.185,10.0.6.16,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT05453,2026-01-19 22:25:00,5.63.52.115,10.0.0.6,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT05454,2026-01-19 22:30:00,176.44.85.252,10.0.2.30,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05455,2026-01-19 22:35:00,200.40.46.188,10.0.8.220,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT05456,2026-01-19 22:40:00,187.104.171.249,10.0.7.148,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05457,2026-01-19 22:45:00,197.179.151.50,10.0.4.188,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05458,2026-01-19 22:50:00,201.205.16.76,10.0.5.158,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05459,2026-01-19 22:55:00,155.130.23.229,10.0.9.13,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT05460,2026-01-19 23:00:00,215.104.132.143,10.0.0.151,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05461,2026-01-19 23:05:00,131.239.101.251,10.0.9.50,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05462,2026-01-19 23:10:00,117.182.139.222,10.0.0.33,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05463,2026-01-19 23:15:00,66.39.214.208,10.0.7.27,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT05464,2026-01-19 23:20:00,84.229.103.153,10.0.7.132,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05465,2026-01-19 23:25:00,171.114.5.18,10.0.2.9,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05466,2026-01-19 23:30:00,116.175.104.244,10.0.6.59,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05467,2026-01-19 23:35:00,195.5.77.161,10.0.4.183,Login Success,No IOC Match,,,,,,,,,No Match
EVT05468,2026-01-19 23:40:00,43.27.111.151,10.0.7.249,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05469,2026-01-19 23:45:00,212.35.9.17,10.0.3.19,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05470,2026-01-19 23:50:00,88.211.200.219,10.0.8.102,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT05471,2026-01-19 23:55:00,145.248.150.149,10.0.7.155,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05472,2026-01-20 00:00:00,41.113.145.38,10.0.9.28,Login Success,No IOC Match,,,,,,,,,No Match
EVT05473,2026-01-20 00:05:00,125.103.76.85,10.0.6.75,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05474,2026-01-20 00:10:00,106.121.76.12,10.0.7.149,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05475,2026-01-20 00:15:00,105.118.23.241,10.0.4.102,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05476,2026-01-20 00:20:00,203.88.0.167,10.0.8.143,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05477,2026-01-20 00:25:00,218.116.26.204,10.0.9.191,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05478,2026-01-20 00:30:00,186.153.60.206,10.0.4.98,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05479,2026-01-20 00:35:00,141.239.103.159,10.0.6.45,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05480,2026-01-20 00:40:00,214.144.184.206,10.0.0.49,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05481,2026-01-20 00:45:00,220.1.97.80,10.0.0.166,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT05482,2026-01-20 00:50:00,166.252.217.88,10.0.3.28,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05483,2026-01-20 00:55:00,134.88.48.90,10.0.0.170,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05484,2026-01-20 01:00:00,78.57.182.19,10.0.5.221,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT05485,2026-01-20 01:05:00,152.16.197.110,10.0.0.3,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT05486,2026-01-20 01:10:00,121.172.64.10,10.0.5.144,File Access,No IOC Match,,,,,,,,,No Match
EVT05487,2026-01-20 01:15:00,120.228.96.136,10.0.0.114,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05488,2026-01-20 01:20:00,179.54.171.187,10.0.5.186,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05489,2026-01-20 01:25:00,158.168.33.17,10.0.2.130,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT05490,2026-01-20 01:30:00,214.180.30.233,10.0.3.50,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05491,2026-01-20 01:35:00,51.88.108.255,10.0.4.143,Port Scan,No IOC Match,,,,,,,,,No Match
EVT05492,2026-01-20 01:40:00,195.185.186.251,10.0.2.4,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT05493,2026-01-20 01:45:00,21.163.154.62,10.0.5.238,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05494,2026-01-20 01:50:00,110.42.251.135,10.0.1.220,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT05495,2026-01-20 01:55:00,51.112.230.59,10.0.3.174,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT05496,2026-01-20 02:00:00,220.47.135.2,10.0.4.180,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05497,2026-01-20 02:05:00,216.184.66.71,10.0.7.147,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05498,2026-01-20 02:10:00,162.152.143.122,10.0.7.213,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05499,2026-01-20 02:15:00,7.157.232.191,10.0.3.211,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT05500,2026-01-20 02:20:00,100.204.64.87,10.0.1.148,Failed Login,No IOC Match,,,,,,,,,No Match
EVT05501,2026-01-20 02:25:00,89.202.212.248,10.0.1.74,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT05502,2026-01-20 02:30:00,12.212.160.81,10.0.9.182,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05503,2026-01-20 02:35:00,29.222.220.106,10.0.8.30,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT05504,2026-01-20 02:40:00,12.55.93.165,10.0.9.35,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05505,2026-01-20 02:45:00,41.36.173.129,10.0.0.240,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05506,2026-01-20 02:50:00,216.64.167.255,10.0.2.44,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05507,2026-01-20 02:55:00,195.104.163.17,10.0.1.93,Failed Login,No IOC Match,,,,,,,,,No Match
EVT05508,2026-01-20 03:00:00,92.136.172.47,10.0.8.219,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05509,2026-01-20 03:05:00,71.27.164.133,10.0.2.22,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05510,2026-01-20 03:10:00,1.203.49.165,10.0.4.149,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05511,2026-01-20 03:15:00,158.165.224.52,10.0.2.66,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05512,2026-01-20 03:20:00,197.148.116.97,10.0.9.189,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05513,2026-01-20 03:25:00,48.202.87.67,10.0.6.199,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05514,2026-01-20 03:30:00,176.62.0.226,10.0.3.222,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05515,2026-01-20 03:35:00,163.143.45.125,10.0.6.254,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05516,2026-01-20 03:40:00,199.114.64.28,10.0.5.242,Brute Force,No IOC Match,,,,,,,,,No Match
EVT05517,2026-01-20 03:45:00,198.81.125.1,10.0.5.75,Login Success,No IOC Match,,,,,,,,,No Match
EVT05518,2026-01-20 03:50:00,212.188.109.215,10.0.6.150,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT05519,2026-01-20 03:55:00,70.82.6.56,10.0.8.168,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT05520,2026-01-20 04:00:00,152.162.216.14,10.0.9.142,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05521,2026-01-20 04:05:00,180.156.217.127,10.0.4.104,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05522,2026-01-20 04:10:00,197.71.247.244,10.0.9.35,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05523,2026-01-20 04:15:00,191.107.19.200,10.0.3.43,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05524,2026-01-20 04:20:00,94.211.198.248,10.0.4.129,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT05525,2026-01-20 04:25:00,185.166.75.100,10.0.6.246,Port Scan,No IOC Match,,,,,,,,,No Match
EVT05526,2026-01-20 04:30:00,189.18.75.48,10.0.0.103,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT05527,2026-01-20 04:35:00,195.112.70.243,10.0.7.225,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT05528,2026-01-20 04:40:00,173.232.145.9,10.0.8.225,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05529,2026-01-20 04:45:00,46.204.167.163,10.0.1.17,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT05530,2026-01-20 04:50:00,207.39.21.248,10.0.5.54,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT05531,2026-01-20 04:55:00,206.95.44.93,10.0.2.251,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT05532,2026-01-20 05:00:00,79.166.252.69,10.0.2.212,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT05533,2026-01-20 05:05:00,17.20.130.97,10.0.3.9,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT05534,2026-01-20 05:10:00,83.21.144.173,10.0.6.233,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT05535,2026-01-20 05:15:00,78.84.241.195,10.0.4.3,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT05536,2026-01-20 05:20:00,144.136.226.225,10.0.3.210,File Access,No IOC Match,,,,,,,,,No Match
EVT05537,2026-01-20 05:25:00,158.163.112.59,10.0.3.149,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT05538,2026-01-20 05:30:00,27.134.180.244,10.0.4.4,File Access,No IOC Match,,,,,,,,,No Match
EVT05539,2026-01-20 05:35:00,65.246.157.216,10.0.6.79,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05540,2026-01-20 05:40:00,168.86.65.75,10.0.1.204,File Access,No IOC Match,,,,,,,,,No Match
EVT05541,2026-01-20 05:45:00,196.196.216.30,10.0.5.143,Login Success,No IOC Match,,,,,,,,,No Match
EVT05542,2026-01-20 05:50:00,83.166.43.201,10.0.7.161,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT05543,2026-01-20 05:55:00,138.68.253.174,10.0.8.5,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT05544,2026-01-20 06:00:00,137.164.67.155,10.0.9.233,File Access,No IOC Match,,,,,,,,,No Match
