event_id,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at
EVT05893,Medium,23.87,Normal,4.1,No IOC Match,,SAL-IOT-0035,Unknown,False,,0,0.3333,33.33,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018184+00:00
EVT05894,Medium,51.81,Normal,8.7,No IOC Match,,HR-FW-0069,Unknown,False,,4,0.5357,53.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.018218+00:00
EVT05895,Critical,22.49,Normal,4.7,No IOC Match,,ENG-SRV-0063,Unknown,False,,0,0.5003,50.03,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018252+00:00
EVT05896,Critical,39.21,Normal,6.1,No IOC Match,,FIN-RTR-0027,Unknown,False,,1,0.5875,58.75,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018285+00:00
EVT05897,Low,20.08,Normal,0.4,No IOC Match,,SAL-MOB-0064,Unknown,False,,0,0.1509,15.09,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018320+00:00
EVT05898,Critical,19.01,Normal,1.3,No IOC Match,,MKT-PRT-0009,Unknown,False,,0,0.4044,40.44,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018355+00:00
EVT05899,Medium,21.11,Normal,4.7,No IOC Match,,MKT-FW-0097,Unknown,False,,0,0.3397,33.97,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018388+00:00
EVT05900,Medium,39.08,Normal,9.5,No IOC Match,,FIN-IOT-0014,Unknown,False,,0,0.5159,51.59,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.018446+00:00
EVT05901,Low,29.37,Normal,4.1,No IOC Match,,IT-PRT-0019,Unknown,False,,0,0.2724,27.24,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018484+00:00
EVT05902,Low,37.27,Normal,8.3,No IOC Match,,MKT-FW-0028,Unknown,False,,0,0.4021,40.21,Medium,Monitor,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.018519+00:00
EVT05903,Critical,34.86,Normal,6.4,No IOC Match,,SAL-RTR-0102,Unknown,False,,0,0.5814,58.14,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018553+00:00
EVT05904,Critical,43.2,Normal,6.2,No IOC Match,,LEG-RTR-0047,Unknown,False,,0,0.6025,60.25,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018587+00:00
EVT05905,Critical,48.49,Normal,7.1,No IOC Match,,IT-DB-0083,Unknown,False,,3,0.6415,64.15,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018621+00:00
EVT05906,High,58.99,Suspicious,1.0,No IOC Match,,SAL-PRT-0024,Unknown,False,,3,0.4437,44.37,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018655+00:00
EVT05907,High,20.13,Normal,4.4,No IOC Match,,HR-SW-0108,Medium,True,0.5,0,0.4258,42.58,Moderate,Review When Possible,True,[],1.0,0.5,[],2026-09-02T05:58:32.018690+00:00
EVT05908,High,35.66,Normal,2.3,No IOC Match,,FIN-MOB-0090,Unknown,False,,5,0.4033,40.33,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.018725+00:00
EVT05909,High,27.2,Normal,6.1,No IOC Match,,LEG-DB-0014,Unknown,False,,0,0.4719,47.19,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018759+00:00
EVT05910,Medium,8.49,Normal,2.0,No IOC Match,,MKT-PC-0065,Unknown,False,,0,0.2328,23.28,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018794+00:00
EVT05911,High,11.04,Normal,1.9,No IOC Match,,MKT-DB-0042,Low,True,0.25,0,0.3031,30.31,Medium,Monitor,True,[],1.0,0.25,[],2026-09-02T05:58:32.018830+00:00
EVT05912,Medium,21.69,Normal,3.1,No IOC Match,,ENG-PC-0040,Unknown,False,,0,0.3015,30.15,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018864+00:00
EVT05913,Low,42.57,Normal,7.2,No IOC Match,,SAL-RTR-0064,Unknown,False,,0,0.3912,39.12,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018898+00:00
EVT05914,Medium,41.85,Normal,9.1,No IOC Match,,OPS-LAP-0013,Medium,True,0.5,0,0.5116,51.16,Moderate,Review When Possible,True,[],1.0,0.5,['High CVSS vulnerability'],2026-09-02T05:58:32.018933+00:00
EVT05915,High,48.79,Normal,5.5,No IOC Match,,MKT-PC-0014,Unknown,False,,0,0.5243,52.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.018967+00:00
EVT05916,High,26.37,Normal,5.4,No IOC Match,,LEG-PC-0046,Unknown,False,,0,0.4518,45.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019000+00:00
EVT05917,Low,30.52,Normal,6.0,No IOC Match,,OPS-SW-0025,Unknown,False,,0,0.3235,32.35,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019034+00:00
EVT05918,Critical,20.76,Normal,2.4,No IOC Match,,ENG-SRV-0141,Unknown,False,,0,0.4374,43.74,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019068+00:00
EVT05919,Medium,30.42,Normal,8.0,No IOC Match,,ENG-RTR-0023,Unknown,False,,0,0.4513,45.13,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.019104+00:00
EVT05920,Critical,23.52,Normal,1.1,No IOC Match,,ENG-MOB-0022,Unknown,False,,0,0.4135,41.35,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019139+00:00
EVT05921,High,40.46,Normal,4.7,No IOC Match,,IT-SRV-0132,Low,True,0.25,5,0.4327,43.27,Moderate,Review When Possible,True,[],1.0,0.25,['Multiple failed login attempts'],2026-09-02T05:58:32.019174+00:00
EVT05922,High,35.28,Normal,8.5,No IOC Match,,IT-SRV-0122,Unknown,False,,0,0.5571,55.71,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.019208+00:00
EVT05923,Medium,10.73,Normal,2.2,No IOC Match,,MKT-IOT-0093,Unknown,False,,0,0.2448,24.48,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019241+00:00
EVT05924,Critical,38.21,Normal,4.9,No IOC Match,,OPS-FW-0107,Unknown,False,,2,0.5544,55.44,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019275+00:00
EVT05925,Medium,42.64,Normal,9.9,No IOC Match,,FIN-FW-0039,Unknown,False,,0,0.537,53.7,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.019308+00:00
EVT05926,High,30.92,Normal,5.7,No IOC Match,,SAL-IOT-0052,Unknown,False,,0,0.4735,47.35,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019342+00:00
EVT05927,Low,30.51,Normal,4.6,No IOC Match,,MKT-IOT-0054,Unknown,False,,0,0.2885,28.85,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019376+00:00
EVT05928,Critical,51.39,Normal,8.9,No IOC Match,,LEG-SRV-0037,Critical,True,1.0,3,0.7565,75.65,High,Investigate Soon,True,[],1.0,1.0,"['Critical asset', 'High CVSS vulnerability']",2026-09-02T05:58:32.019427+00:00
EVT05929,Low,29.84,Normal,8.0,No IOC Match,,HR-IOT-0122,Unknown,False,,0,0.3714,37.14,Medium,Monitor,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.019465+00:00
EVT05930,Medium,29.24,Normal,5.0,No IOC Match,,IT-SW-0007,Unknown,False,,0,0.3726,37.26,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019499+00:00
EVT05931,High,69.49,Suspicious,9.5,No IOC Match,,LEG-DB-0114,Unknown,False,,0,0.689,68.9,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.019533+00:00
EVT05932,Low,44.49,Normal,2.2,No IOC Match,,OPS-FW-0010,Unknown,False,,0,0.2722,27.22,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019566+00:00
EVT05933,Critical,34.8,Normal,4.9,No IOC Match,,ENG-PRT-0111,Unknown,False,,0,0.5437,54.37,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019600+00:00
EVT05934,Low,31.15,Normal,2.6,No IOC Match,,FIN-PRT-0084,Unknown,False,,0,0.2405,24.05,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019635+00:00
EVT05935,Low,35.81,Normal,4.8,No IOC Match,,IT-PC-0107,Unknown,False,,0,0.31,31.0,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019670+00:00
EVT05936,Medium,18.99,Normal,4.3,No IOC Match,,FIN-SRV-0101,Unknown,False,,0,0.3231,32.31,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019704+00:00
EVT05937,Critical,69.25,Suspicious,1.3,No IOC Match,,IT-IOT-0021,Unknown,False,,7,0.5614,56.14,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.019738+00:00
EVT05938,Low,51.51,Normal,2.8,No IOC Match,,IT-PRT-0101,Unknown,False,,3,0.3091,30.91,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019772+00:00
EVT05939,Medium,28.86,Normal,3.6,No IOC Match,,HR-LAP-0130,Low,True,0.25,0,0.3191,31.91,Medium,Monitor,True,[],1.0,0.25,[],2026-09-02T05:58:32.019808+00:00
EVT05940,Low,27.94,Normal,3.0,No IOC Match,,LEG-RTR-0080,Unknown,False,,0,0.2404,24.04,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019843+00:00
EVT05941,Medium,42.49,Normal,9.0,No IOC Match,,ENG-FW-0071,Unknown,False,,0,0.514,51.4,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.019877+00:00
EVT05942,Critical,59.61,Normal,6.8,No IOC Match,,MKT-SW-0060,Unknown,False,,0,0.6688,66.88,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019911+00:00
EVT05943,Low,34.73,Normal,1.0,No IOC Match,,ENG-MOB-0030,Unknown,False,,0,0.2117,21.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019945+00:00
EVT05944,Medium,27.36,Normal,7.1,No IOC Match,,FIN-PRT-0099,Unknown,False,,0,0.4192,41.92,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.019980+00:00
EVT05945,High,48.2,Normal,4.9,No IOC Match,,LEG-DB-0056,Unknown,False,,6,0.5075,50.75,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.020014+00:00
EVT05946,High,38.11,Normal,9.0,No IOC Match,,ENG-DB-0088,Unknown,False,,0,0.5785,57.85,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.020048+00:00
EVT05947,Medium,23.15,Normal,8.1,No IOC Match,,OPS-PC-0091,Unknown,False,,0,0.4311,43.11,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.020082+00:00
EVT05948,Medium,30.71,Normal,7.5,No IOC Match,,MKT-IOT-0089,Unknown,False,,0,0.4397,43.97,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020115+00:00
EVT05949,High,20.12,Normal,0.4,No IOC Match,,HR-SRV-0071,Unknown,False,,0,0.3073,30.73,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020150+00:00
EVT05950,Medium,27.09,Normal,0.9,No IOC Match,,ENG-LAP-0091,Unknown,False,,0,0.2634,26.34,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020184+00:00
EVT05951,Medium,33.7,Normal,3.5,No IOC Match,,OPS-DB-0014,Unknown,False,,4,0.3491,34.91,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020220+00:00
EVT05952,High,66.03,Normal,9.4,No IOC Match,,OPS-RTR-0094,Unknown,False,,6,0.6757,67.57,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:32.020255+00:00
EVT05953,Medium,80.57,Suspicious,9.9,No IOC Match,,ENG-MOB-0082,Unknown,False,,6,0.6555,65.55,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:32.020293+00:00
EVT05954,Medium,59.21,Normal,4.6,No IOC Match,,FIN-DB-0063,Unknown,False,,8,0.4563,45.63,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.020481+00:00
EVT05955,Medium,70.7,Normal,5.6,No IOC Match,,IT-FW-0049,Unknown,False,,7,0.5172,51.72,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.020530+00:00
EVT05956,High,50.43,Normal,9.4,No IOC Match,,ENG-SRV-0122,Unknown,False,,0,0.627,62.7,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.020569+00:00
EVT05957,Medium,22.62,Normal,2.4,No IOC Match,,MKT-SRV-0088,Unknown,False,,0,0.2869,28.69,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020607+00:00
EVT05958,Critical,52.28,Normal,1.7,No IOC Match,,HR-IOT-0030,Unknown,False,,6,0.5184,51.84,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.020643+00:00
EVT05959,Critical,33.22,Normal,7.6,No IOC Match,,HR-LAP-0122,Unknown,False,,0,0.6063,60.63,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020678+00:00
EVT05960,High,47.07,Normal,9.8,No IOC Match,,HR-FW-0055,Unknown,False,,0,0.6265,62.65,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.020713+00:00
EVT05961,High,10.75,Normal,2.2,No IOC Match,,ENG-SW-0024,Unknown,False,,0,0.323,32.3,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020747+00:00
EVT05962,High,48.48,Normal,1.1,No IOC Match,,MKT-MOB-0022,Unknown,False,,7,0.4134,41.34,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.020781+00:00
EVT05963,High,26.77,Normal,8.0,No IOC Match,,FIN-LAP-0018,Unknown,False,,0,0.518,51.8,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.020816+00:00
EVT05964,Critical,24.63,Normal,5.1,No IOC Match,,LEG-MOB-0069,High,True,0.75,0,0.5636,56.36,Moderate,Review When Possible,True,[],1.0,0.75,[],2026-09-02T05:58:32.020852+00:00
EVT05965,High,19.69,Normal,2.1,No IOC Match,,FIN-MOB-0013,Unknown,False,,0,0.3484,34.84,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020887+00:00
EVT05966,Medium,16.87,Normal,2.2,No IOC Match,,HR-DB-0044,Unknown,False,,0,0.264,26.4,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020923+00:00
EVT05967,Low,25.81,Normal,7.1,No IOC Match,,HR-RTR-0095,Unknown,False,,0,0.3363,33.63,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020958+00:00
EVT05968,Low,62.35,Suspicious,2.0,No IOC Match,,FIN-SW-0058,Unknown,False,,2,0.323,32.3,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.020993+00:00
EVT05969,High,54.05,Normal,8.1,No IOC Match,,FIN-SW-0133,Unknown,False,,4,0.6058,60.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.021027+00:00
EVT05970,Medium,20.12,Normal,2.0,No IOC Match,,OPS-MOB-0106,Unknown,False,,2,0.2691,26.91,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021062+00:00
EVT05971,Low,34.63,Normal,1.9,No IOC Match,,ENG-SW-0017,Unknown,False,,4,0.2338,23.38,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021096+00:00
EVT05972,Low,46.75,Normal,7.8,No IOC Match,,SAL-PRT-0061,Unknown,False,,2,0.4192,41.92,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021132+00:00
EVT05973,Medium,41.63,Normal,0.9,No IOC Match,,HR-PRT-0088,Unknown,False,,5,0.3088,30.88,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.021166+00:00
EVT05974,Critical,44.17,Normal,9.3,No IOC Match,,IT-MOB-0028,Unknown,False,,0,0.683,68.3,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.021201+00:00
EVT05975,High,42.49,Normal,3.8,No IOC Match,,ENG-FW-0035,Unknown,False,,5,0.4622,46.22,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.021236+00:00
EVT05976,Critical,18.89,Normal,4.2,No IOC Match,,HR-FW-0141,Unknown,False,,0,0.4765,47.65,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021271+00:00
EVT05977,High,40.83,Normal,0.4,No IOC Match,,LEG-SRV-0093,Unknown,False,,6,0.372,37.2,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.021305+00:00
EVT05978,High,27.79,Normal,6.0,No IOC Match,,MKT-PC-0075,Unknown,False,,0,0.4712,47.12,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021339+00:00
EVT05979,High,36.09,Normal,7.8,No IOC Match,,OPS-MOB-0054,Unknown,False,,0,0.5422,54.22,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021373+00:00
EVT05980,Critical,39.05,Normal,7.6,No IOC Match,,FIN-SRV-0033,Unknown,False,,0,0.6245,62.45,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021427+00:00
EVT05981,Medium,36.82,Normal,8.7,No IOC Match,,ENG-SW-0100,Unknown,False,,0,0.4888,48.88,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.021468+00:00
EVT05982,High,54.1,Normal,9.9,No IOC Match,,IT-RTR-0087,Unknown,False,,0,0.6509,65.09,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.021502+00:00
EVT05983,High,22.05,Normal,1.5,No IOC Match,,HR-SRV-0048,Unknown,False,,0,0.3408,34.08,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021538+00:00
EVT05984,Low,16.92,Normal,3.3,No IOC Match,,MKT-DB-0039,Medium,True,0.5,0,0.2708,27.08,Medium,Monitor,True,[],1.0,0.5,[],2026-09-02T05:58:32.021573+00:00
EVT05985,Critical,34.83,Normal,8.7,No IOC Match,,LEG-IOT-0057,Unknown,False,,0,0.6388,63.88,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.021608+00:00
EVT05986,Medium,55.5,Normal,6.9,No IOC Match,,IT-PRT-0027,Unknown,False,,7,0.5022,50.22,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.021641+00:00
EVT05987,Medium,30.31,Normal,8.3,No IOC Match,,SAL-PC-0081,Unknown,False,,0,0.4585,45.85,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.021675+00:00
EVT05988,High,16.76,Normal,0.8,No IOC Match,,LEG-SRV-0102,Unknown,False,,0,0.3067,30.67,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021709+00:00
EVT05989,Critical,69.07,Suspicious,8.3,No IOC Match,,FIN-SW-0045,Unknown,False,,0,0.7358,73.58,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.021743+00:00
EVT05990,High,28.22,Normal,5.4,No IOC Match,,MKT-LAP-0113,Unknown,False,,0,0.4576,45.76,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021778+00:00
EVT05991,Medium,25.81,Normal,4.1,No IOC Match,,LEG-RTR-0075,Unknown,False,,0,0.3394,33.94,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021814+00:00
EVT05992,High,18.82,Normal,1.1,No IOC Match,,IT-LAP-0095,Unknown,False,,0,0.3207,32.07,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021847+00:00
EVT05993,Low,36.24,Normal,4.4,No IOC Match,,FIN-MOB-0120,Unknown,False,,0,0.3014,30.14,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021881+00:00
EVT05994,High,38.63,Normal,6.0,No IOC Match,,ENG-SW-0049,Unknown,False,,0,0.5051,50.51,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021915+00:00
EVT05995,Critical,43.63,Normal,6.9,No IOC Match,,ENG-LAP-0042,Unknown,False,,1,0.6213,62.13,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021950+00:00
EVT05996,Medium,27.33,Normal,6.9,No IOC Match,,OPS-SW-0073,Unknown,False,,0,0.4142,41.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.021984+00:00
EVT05997,Medium,26.49,Normal,3.6,No IOC Match,,OPS-FW-0006,Unknown,False,,0,0.329,32.9,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022046+00:00
EVT05998,Medium,42.94,Normal,1.2,No IOC Match,,MKT-PC-0028,Unknown,False,,0,0.3204,32.04,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022082+00:00
EVT05999,High,16.24,Normal,3.8,No IOC Match,,SAL-MOB-0097,Unknown,False,,0,0.3801,38.01,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022116+00:00
EVT06000,Low,37.02,Normal,7.7,No IOC Match,,LEG-PC-0106,Unknown,False,,0,0.3863,38.63,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022151+00:00
EVT06001,Low,46.13,Normal,7.7,No IOC Match,,MKT-IOT-0059,Unknown,False,,0,0.4148,41.48,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022185+00:00
EVT06002,Medium,36.26,Normal,6.8,No IOC Match,,HR-LAP-0061,Unknown,False,,0,0.4396,43.96,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022219+00:00
EVT06003,Critical,39.58,Normal,5.5,No IOC Match,,SAL-MOB-0032,Unknown,False,,0,0.5737,57.37,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022252+00:00
EVT06004,Medium,18.22,Normal,4.2,No IOC Match,,HR-DB-0014,Unknown,False,,0,0.3182,31.82,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022286+00:00
EVT06005,Low,70.97,Suspicious,9.7,No IOC Match,,SAL-MOB-0013,Unknown,False,,0,0.5424,54.24,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.022320+00:00
EVT06006,High,32.42,Normal,7.0,No IOC Match,,SAL-SRV-0060,Unknown,False,,2,0.5107,51.07,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.022354+00:00
