event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,attack_type,threat_indicator
EVT05129,2026-01-18 19:25:00,148.32.153.96,10.0.2.15,nhoward,Credential Dumping,SMB,India,India,Device-353,Windows 11,Success,Medium,0,No,CVE-2019-47436,0.2,HR-SRV-0047,HR,Normal Activity,False
EVT05130,2026-01-18 19:30:00,198.61.174.164,10.0.3.239,adamslauren,Suspicious Process Execution,RDP,India,India,Device-537,Windows Server 2019,Success,Medium,0,No,CVE-2018-85427,4.7,FIN-SRV-0038,Legal,Normal Activity,False
EVT05131,2026-01-18 19:35:00,14.31.244.239,10.0.2.20,tstevens,File Access,HTTPS,India,India,Device-929,macOS,Detected,Critical,0,Yes,CVE-2026-12939,5.2,HR-DB-0033,Engineering,Normal Activity,False
EVT05132,2026-01-18 19:40:00,206.20.16.187,10.0.3.189,gary13,Account Lockout,TCP,India,India,Device-26,macOS,Failed,Low,6,No,CVE-2024-68464,9.1,LEG-DB-0017,Operations,Normal Activity,False
EVT05133,2026-01-18 19:45:00,84.158.63.64,10.0.3.12,mdunn,Credential Dumping,FTP,India,India,Device-60,Windows 10,Failed,High,5,No,CVE-2020-33888,3.6,SAL-RTR-0049,Engineering,Normal Activity,False
EVT05134,2026-01-18 19:50:00,142.159.41.110,10.0.1.68,davidhoward,Account Lockout,HTTP,India,India,Device-734,Windows Server 2019,Blocked,Critical,0,No,CVE-2026-72869,6.7,MKT-DB-0096,IT,Normal Activity,False
EVT05135,2026-01-18 19:55:00,26.174.8.206,10.0.0.28,bmarsh,Lateral Movement Detected,DNS,India,India,Device-411,Windows Server 2019,Failed,Low,7,No,NO_CVE,3.8,ENG-FW-0055,Finance,Normal Activity,False
EVT05136,2026-01-18 20:00:00,149.112.169.79,10.0.7.134,moorejose,Ransomware Detected,HTTP,India,India,Device-411,Windows 10,Success,High,0,Yes,NO_CVE,2.5,MKT-SRV-0054,IT,Normal Activity,False
EVT05137,2026-01-18 20:05:00,183.7.242.43,10.0.8.206,moralestraci,Configuration Change,DNS,India,India,Device-677,Windows 11,Blocked,Critical,0,No,NO_CVE,1.2,MKT-DB-0084,IT,Normal Activity,False
EVT05138,2026-01-18 20:10:00,180.165.47.217,10.0.9.37,carmen16,DNS Tunneling Detected,HTTPS,India,India,Device-557,macOS,Failed,High,2,No,CVE-2015-37263,9.6,HR-IOT-0023,Legal,Normal Activity,False
EVT05139,2026-01-18 20:15:00,202.49.202.223,10.0.8.245,jscott,Failed Login,TCP,India,India,Device-584,Windows 10,Success,Medium,0,No,CVE-2025-15241,0.4,IT-RTR-0088,Finance,Normal Activity,False
EVT05140,2026-01-18 20:20:00,51.87.36.39,10.0.7.167,lawrencerichard,File Access,FTP,India,India,Device-488,Linux,Detected,High,0,No,CVE-2026-47048,0.8,ENG-DB-0042,Legal,Normal Activity,False
EVT05141,2026-01-18 20:25:00,218.60.38.212,10.0.0.145,steven00,Brute Force,DNS,India,India,Device-881,macOS,Detected,High,0,No,CVE-2020-72494,5.6,MKT-PRT-0074,Finance,Normal Activity,False
EVT05142,2026-01-18 20:30:00,52.35.121.13,10.0.7.33,ugutierrez,Port Scan,FTP,India,India,Device-337,Windows 11,Failed,Medium,8,No,NO_CVE,6.5,LEG-DB-0080,Operations,Normal Activity,False
EVT05143,2026-01-18 20:35:00,221.141.149.166,10.0.5.236,ganderson,Credential Dumping,HTTP,India,India,Device-941,Windows 11,Success,Low,0,Yes,CVE-2026-2056,5.0,OPS-LAP-0034,HR,Normal Activity,False
EVT05144,2026-01-18 20:40:00,222.167.183.238,10.0.4.247,leealexander,Brute Force,RDP,India,India,Device-186,Windows 10,Failed,High,5,Yes,NO_CVE,0.9,LEG-PC-0088,Legal,Normal Activity,False
EVT05145,2026-01-18 20:45:00,221.216.18.4,10.0.1.17,schmidtcorey,VPN Connection,SMB,India,India,Device-818,Windows 11,Success,Medium,0,No,CVE-2018-73490,8.8,MKT-LAP-0117,Legal,Normal Activity,False
EVT05146,2026-01-18 20:50:00,206.133.207.23,10.0.9.180,william23,DDoS Attempt,HTTP,India,India,Device-293,Windows 11,Detected,High,0,No,NO_CVE,1.8,IT-DB-0075,Legal,Normal Activity,False
EVT05147,2026-01-18 20:55:00,168.190.119.58,10.0.5.119,bellteresa,Port Scan,FTP,India,India,Device-610,macOS,Success,Critical,0,No,NO_CVE,1.3,ENG-DB-0103,IT,Normal Activity,False
EVT05148,2026-01-18 21:00:00,168.221.238.43,10.0.6.101,wduran,Configuration Change,DNS,India,India,Device-471,Windows 10,Detected,Critical,0,No,NO_CVE,5.9,MKT-SRV-0099,HR,Normal Activity,False
EVT05149,2026-01-18 21:05:00,214.136.229.5,10.0.8.225,whouston,Phishing Email,FTP,India,India,Device-550,macOS,Success,Medium,0,Yes,CVE-2018-39752,5.8,ENG-DB-0077,IT,Normal Activity,False
EVT05150,2026-01-18 21:10:00,210.118.210.161,10.0.8.189,tracy37,Failed Login,SMB,India,India,Device-299,Windows Server 2019,Detected,High,0,No,NO_CVE,4.4,IT-MOB-0106,Sales,Normal Activity,False
EVT05151,2026-01-18 21:15:00,132.211.45.111,10.0.3.138,fullerbrenda,DDoS Attempt,HTTPS,India,India,Device-802,Windows 10,Success,High,0,Yes,NO_CVE,1.1,IT-RTR-0118,IT,Normal Activity,False
EVT05152,2026-01-18 21:20:00,165.183.10.205,10.0.0.247,michael76,DDoS Attempt,FTP,India,India,Device-234,Windows 11,Success,Medium,0,No,NO_CVE,2.7,MKT-DB-0054,Finance,Normal Activity,False
EVT05153,2026-01-18 21:25:00,156.32.30.214,10.0.0.238,danielstevens,DNS Tunneling Detected,RDP,India,India,Device-62,Linux,Failed,Low,7,No,NO_CVE,2.0,HR-SRV-0029,Sales,Normal Activity,False
EVT05154,2026-01-18 21:30:00,128.69.166.31,10.0.1.99,lambertvirginia,Privilege Escalation,FTP,India,India,Device-581,macOS,Failed,Medium,0,No,CVE-2025-61363,7.8,SAL-DB-0045,Sales,Normal Activity,False
EVT05155,2026-01-18 21:35:00,115.108.198.39,10.0.2.250,vpowell,Failed Login,HTTP,India,India,Device-798,Windows 10,Success,High,0,No,NO_CVE,5.9,HR-PRT-0028,IT,Normal Activity,False
EVT05156,2026-01-18 21:40:00,125.231.95.73,10.0.6.21,abowen,Failed Login,RDP,India,India,Device-676,Windows 11,Detected,High,0,No,NO_CVE,6.6,ENG-FW-0038,HR,Normal Activity,False
EVT05157,2026-01-18 21:45:00,215.15.28.61,10.0.1.33,nicolerodriguez,Account Lockout,HTTP,India,India,Device-969,Linux,Failed,Medium,3,No,CVE-2022-44909,8.1,OPS-DB-0090,Marketing,Normal Activity,False
EVT05158,2026-01-18 21:50:00,205.20.104.6,10.0.6.44,ghernandez,DDoS Attempt,SMB,India,India,Device-321,Windows Server 2019,Detected,High,0,No,CVE-2016-45403,2.6,FIN-FW-0046,Engineering,Normal Activity,False
EVT05159,2026-01-18 21:55:00,207.19.67.102,10.0.0.119,beth43,USB Device Connected,RDP,India,India,Device-860,Windows Server 2019,Success,Critical,0,Yes,CVE-2015-25922,9.9,LEG-PC-0047,Finance,Normal Activity,False
EVT05160,2026-01-18 22:00:00,173.142.246.131,10.0.0.115,doylematthew,VPN Connection,RDP,India,India,Device-938,Linux,Success,Critical,0,No,NO_CVE,5.9,ENG-MOB-0130,HR,Normal Activity,False
EVT05161,2026-01-18 22:05:00,180.235.155.128,10.0.9.97,campbellellen,VPN Connection,DNS,India,India,Device-984,Linux,Failed,Low,2,No,NO_CVE,5.0,ENG-DB-0100,Engineering,Normal Activity,False
EVT05162,2026-01-18 22:10:00,216.172.36.255,10.0.7.226,jesse99,Unauthorized Access,TCP,India,India,Device-792,Windows 10,Success,High,0,Yes,CVE-2026-79279,4.6,IT-LAP-0049,Legal,Normal Activity,False
EVT05163,2026-01-18 22:15:00,153.26.177.67,10.0.8.28,david11,Failed Login,HTTP,India,India,Device-311,Windows 10,Failed,Medium,8,No,NO_CVE,1.0,ENG-RTR-0050,Legal,Normal Activity,False
EVT05164,2026-01-18 22:20:00,184.249.62.238,10.0.4.171,fparrish,Credential Dumping,DNS,India,India,Device-151,Windows 11,Detected,Critical,0,Yes,CVE-2016-76076,6.0,SAL-SRV-0093,IT,Normal Activity,False
EVT05165,2026-01-18 22:25:00,46.46.92.92,10.0.0.87,jesse99,Brute Force,SSH,India,India,Device-182,Windows 10,Blocked,Low,0,No,CVE-2016-95625,9.4,HR-SW-0037,Finance,Normal Activity,False
EVT05166,2026-01-18 22:30:00,147.241.224.225,10.0.3.86,whouston,Data Exfiltration Attempt,RDP,India,India,Device-200,Linux,Detected,High,0,No,NO_CVE,1.0,FIN-DB-0097,Sales,Normal Activity,False
EVT05167,2026-01-18 22:35:00,220.61.142.142,10.0.8.53,oedwards,SQL Injection Attempt,SSH,India,India,Device-371,macOS,Failed,Medium,4,No,CVE-2023-83023,6.4,HR-SW-0004,Engineering,Normal Activity,False
EVT05168,2026-01-18 22:40:00,89.209.32.27,10.0.1.116,moorejose,Web Shell Detected,FTP,India,India,Device-538,Windows 10,Success,Low,0,No,NO_CVE,4.4,ENG-SRV-0104,Engineering,Normal Activity,False
EVT05169,2026-01-18 22:45:00,186.215.70.26,10.0.0.212,michaeldickerson,Unauthorized Access,SMB,India,India,Device-401,Windows 11,Failed,Medium,6,No,NO_CVE,6.1,FIN-MOB-0120,IT,Normal Activity,False
EVT05170,2026-01-18 22:50:00,178.28.141.13,10.0.4.35,russellcristian,VPN Connection,FTP,India,India,Device-200,Windows 11,Success,Low,0,Yes,CVE-2021-6049,6.6,FIN-SW-0111,IT,Normal Activity,False
EVT05171,2026-01-18 22:55:00,209.179.143.25,10.0.9.215,strongjessica,File Access,TCP,India,India,Device-124,Windows 11,Detected,High,0,Yes,CVE-2026-19361,2.9,ENG-SRV-0015,IT,Normal Activity,False
EVT05172,2026-01-18 23:00:00,144.8.70.237,10.0.8.61,timothy42,File Access,SSH,India,India,Device-223,Windows Server 2019,Blocked,Low,0,No,CVE-2015-41621,3.1,ENG-MOB-0049,Finance,Normal Activity,False
EVT05173,2026-01-18 23:05:00,197.220.96.42,10.0.1.76,cruzgregory,Firewall Rule Change,TCP,India,India,Device-412,Linux,Success,Medium,0,Yes,NO_CVE,5.6,ENG-SW-0095,Engineering,Normal Activity,False
EVT05174,2026-01-18 23:10:00,135.119.26.252,10.0.9.109,carrieball,Account Lockout,HTTPS,India,India,Device-40,Windows Server 2019,Success,Low,0,No,NO_CVE,4.3,ENG-MOB-0100,Sales,Normal Activity,False
EVT05175,2026-01-18 23:15:00,60.228.124.204,10.0.4.68,jason14,Account Lockout,TCP,India,India,Device-20,Windows 10,Failed,Medium,2,No,CVE-2019-10422,0.2,MKT-FW-0001,IT,Normal Activity,False
EVT05176,2026-01-18 23:20:00,142.61.67.37,10.0.0.106,timothy42,Login Success,HTTP,India,India,Device-419,Windows 10,Failed,High,8,No,CVE-2019-36284,0.2,HR-SRV-0024,Legal,Normal Activity,False
EVT05177,2026-01-18 23:25:00,17.31.48.94,10.0.4.41,lawrencerichard,Account Lockout,SSH,India,India,Device-358,Windows 11,Failed,Medium,5,No,NO_CVE,1.2,MKT-RTR-0108,Finance,Normal Activity,False
EVT05178,2026-01-18 23:30:00,180.85.12.73,10.0.8.70,rhall,Lateral Movement Detected,DNS,India,India,Device-291,macOS,Success,Medium,0,No,CVE-2023-57211,4.3,ENG-FW-0109,Legal,Normal Activity,False
EVT05179,2026-01-18 23:35:00,218.137.95.173,10.0.6.135,cameronmoreno,DNS Tunneling Detected,FTP,India,India,Device-375,macOS,Failed,Medium,2,No,NO_CVE,3.5,OPS-SW-0037,Finance,Normal Activity,False
EVT05180,2026-01-18 23:40:00,172.244.11.198,10.0.8.246,anthony67,Session Hijacking Attempt,TCP,India,India,Device-413,Windows 10,Detected,High,0,No,CVE-2017-24006,2.0,SAL-SW-0026,Marketing,Normal Activity,False
EVT05181,2026-01-18 23:45:00,191.26.174.49,10.0.6.5,martinezalexandra,Web Shell Detected,TCP,India,India,Device-454,macOS,Failed,Low,8,No,CVE-2017-9133,2.5,LEG-PC-0087,Sales,Normal Activity,False
EVT05182,2026-01-18 23:50:00,209.67.133.143,10.0.7.51,jason14,Unauthorized Access,FTP,India,India,Device-864,Windows 10,Success,Low,0,No,CVE-2024-22200,9.5,ENG-LAP-0034,Legal,Normal Activity,False
EVT05183,2026-01-18 23:55:00,95.155.25.17,10.0.3.252,pbuchanan,Suspicious Process Execution,DNS,India,India,Device-883,Linux,Success,Medium,0,Yes,CVE-2018-44206,9.2,IT-SW-0140,IT,Normal Activity,False
EVT05184,2026-01-19 00:00:00,106.131.110.237,10.0.1.174,lisarodriguez,Login Success,DNS,India,India,Device-683,Linux,Detected,Low,0,No,CVE-2018-7897,3.1,OPS-PC-0101,Marketing,Normal Activity,False
EVT05185,2026-01-19 00:05:00,138.39.143.176,10.0.8.113,ralexander,Port Scan,DNS,India,India,Device-408,Windows Server 2019,Success,High,0,No,CVE-2020-93351,4.5,LEG-MOB-0119,IT,Normal Activity,False
EVT05186,2026-01-19 00:10:00,205.86.187.221,10.0.1.213,ariastiffany,Data Exfiltration Attempt,TCP,India,India,Device-487,Linux,Failed,Medium,1,No,CVE-2020-33217,9.1,ENG-PRT-0087,Finance,Normal Activity,False
EVT05187,2026-01-19 00:15:00,19.69.38.41,10.0.6.153,schmidtcorey,File Access,RDP,India,India,Device-486,Linux,Failed,High,5,No,CVE-2023-29634,6.5,FIN-PC-0037,HR,Normal Activity,False
EVT05188,2026-01-19 00:20:00,210.251.88.109,10.0.6.163,stricklandkevin,Unauthorized Access,FTP,India,India,Device-469,Windows 10,Success,High,0,No,NO_CVE,7.1,HR-RTR-0093,Sales,Normal Activity,False
EVT05189,2026-01-19 00:25:00,88.62.75.240,10.0.1.61,bauerashley,DNS Tunneling Detected,DNS,India,India,Device-491,Linux,Detected,Low,0,No,CVE-2015-22696,7.3,FIN-LAP-0055,Finance,Normal Activity,False
EVT05190,2026-01-19 00:30:00,194.69.255.179,10.0.3.140,davidhoward,Lateral Movement Detected,TCP,India,India,Device-732,Windows Server 2019,Success,Medium,0,No,CVE-2026-89042,4.7,HR-FW-0099,Operations,Normal Activity,False
EVT05191,2026-01-19 00:35:00,149.184.54.42,10.0.3.116,ptaylor,Phishing Email,SMB,India,India,Device-83,macOS,Failed,High,5,No,CVE-2017-32512,7.9,IT-MOB-0029,Legal,Normal Activity,False
EVT05192,2026-01-19 00:40:00,108.163.170.23,10.0.7.40,strongjessica,Web Shell Detected,HTTP,India,India,Device-806,macOS,Success,Critical,0,No,NO_CVE,4.6,LEG-FW-0019,HR,Normal Activity,False
EVT05193,2026-01-19 00:45:00,196.12.90.170,10.0.6.237,thomas03,Phishing Email,FTP,India,India,Device-668,Windows 10,Success,Medium,0,Yes,CVE-2025-48507,8.7,OPS-MOB-0100,Operations,Normal Activity,False
EVT05194,2026-01-19 00:50:00,207.142.151.167,10.0.1.10,ryan05,Brute Force,SMB,India,India,Device-603,Windows 11,Detected,High,0,No,CVE-2019-27530,0.7,LEG-MOB-0014,HR,Normal Activity,False
EVT05195,2026-01-19 00:55:00,209.237.190.198,10.0.1.159,rileykimberly,Login Success,HTTPS,India,India,Device-146,Windows 11,Blocked,High,0,No,CVE-2019-89359,5.1,MKT-IOT-0059,Marketing,Normal Activity,False
EVT05196,2026-01-19 01:00:00,200.178.68.130,10.0.8.158,mary46,Data Exfiltration Attempt,HTTPS,India,India,Device-972,Windows 10,Success,Low,0,No,CVE-2018-73368,1.5,MKT-SRV-0018,Sales,Normal Activity,False
EVT05197,2026-01-19 01:05:00,177.183.184.14,10.0.3.166,roberto47,Ransomware Detected,FTP,India,India,Device-958,macOS,Success,Low,0,No,CVE-2017-23545,7.8,FIN-LAP-0117,IT,Normal Activity,False
EVT05198,2026-01-19 01:10:00,79.79.229.202,10.0.6.140,thompsonerin,Data Exfiltration Attempt,FTP,India,India,Device-267,Linux,Failed,Critical,3,No,NO_CVE,7.5,FIN-SW-0110,Operations,Normal Activity,False
EVT05199,2026-01-19 01:15:00,56.5.128.114,10.0.0.59,albert69,Configuration Change,FTP,India,India,Device-739,Linux,Detected,Critical,0,No,NO_CVE,5.5,IT-SW-0048,IT,Normal Activity,False
EVT05200,2026-01-19 01:20:00,213.198.188.141,10.0.9.224,jnorton,Unauthorized Access,TCP,India,India,Device-495,Windows Server 2019,Failed,Low,6,No,CVE-2026-74066,5.4,HR-DB-0098,IT,Normal Activity,False
EVT05201,2026-01-19 01:25:00,194.168.65.232,10.0.9.23,teresa37,DNS Tunneling Detected,FTP,India,India,Device-466,Linux,Blocked,Low,0,Yes,NO_CVE,1.7,OPS-RTR-0121,Legal,Normal Activity,False
EVT05202,2026-01-19 01:30:00,44.116.126.154,10.0.1.197,teresa37,USB Device Connected,DNS,India,India,Device-488,Windows 10,Failed,Medium,2,No,CVE-2023-75952,6.4,FIN-IOT-0114,Finance,Normal Activity,False
EVT05203,2026-01-19 01:35:00,195.100.145.69,10.0.3.251,lfuller,Login Success,FTP,India,India,Device-601,Windows Server 2019,Detected,High,0,No,CVE-2017-82821,0.4,LEG-PC-0037,IT,Normal Activity,False
EVT05204,2026-01-19 01:40:00,182.97.104.185,10.0.4.88,jscott,DDoS Attempt,SMB,India,India,Device-829,Windows 11,Blocked,Medium,0,No,CVE-2015-26656,5.1,HR-PRT-0048,Engineering,Normal Activity,False
EVT05205,2026-01-19 01:45:00,192.64.213.204,10.0.1.108,carolwheeler,Privilege Escalation,HTTPS,India,India,Device-404,Windows 11,Success,High,0,No,NO_CVE,0.3,LEG-RTR-0105,Finance,Normal Activity,False
EVT05206,2026-01-19 01:50:00,60.69.239.107,10.0.4.222,matthew20,Session Hijacking Attempt,DNS,India,India,Device-53,Windows 10,Success,Medium,0,No,CVE-2022-72402,1.3,ENG-SW-0121,Finance,Normal Activity,False
EVT05207,2026-01-19 01:55:00,211.178.181.136,10.0.6.183,rachaelfigueroa,Suspicious Process Execution,SMB,India,India,Device-122,Linux,Failed,High,8,No,NO_CVE,6.3,ENG-PRT-0075,HR,Normal Activity,False
EVT05208,2026-01-19 02:00:00,221.166.27.95,10.0.2.145,adam63,Data Exfiltration Attempt,TCP,India,India,Device-955,macOS,Failed,Low,5,Yes,CVE-2019-52791,8.7,IT-DB-0077,IT,Normal Activity,False
EVT05209,2026-01-19 02:05:00,128.165.224.119,10.0.0.252,harveynicole,Login Success,RDP,India,India,Device-794,Linux,Success,Low,0,No,CVE-2019-41934,4.6,IT-SW-0018,HR,Normal Activity,False
EVT05210,2026-01-19 02:10:00,196.112.42.81,10.0.2.245,ybenton,Failed Login,RDP,India,India,Device-458,macOS,Success,High,0,No,NO_CVE,1.8,MKT-IOT-0012,Operations,Normal Activity,False
EVT05211,2026-01-19 02:15:00,218.133.57.99,10.0.1.3,steven00,Port Scan,HTTP,India,India,Device-246,Windows 11,Success,High,0,No,NO_CVE,2.8,FIN-LAP-0108,Marketing,Normal Activity,False
EVT05212,2026-01-19 02:20:00,207.30.226.161,10.0.6.87,phood,Malware Detection,HTTPS,India,India,Device-986,Windows 11,Failed,High,4,No,CVE-2025-77446,7.1,SAL-RTR-0042,IT,Normal Activity,False
EVT05213,2026-01-19 02:25:00,57.159.58.161,10.0.4.112,stewartmargaret,Phishing Email,SSH,India,India,Device-530,macOS,Failed,Low,2,No,CVE-2023-9038,8.5,MKT-RTR-0073,Marketing,Normal Activity,False
EVT05214,2026-01-19 02:30:00,31.47.25.178,10.0.5.156,albert69,Brute Force,SSH,India,India,Device-336,Linux,Blocked,Medium,0,No,NO_CVE,1.2,LEG-PRT-0086,Marketing,Normal Activity,False
EVT05215,2026-01-19 02:35:00,193.186.18.34,10.0.1.62,lewisjeffrey,Login Success,SMB,India,India,Device-677,Linux,Success,Critical,0,Yes,NO_CVE,2.5,IT-RTR-0009,HR,Normal Activity,False
EVT05216,2026-01-19 02:40:00,179.228.84.71,10.0.1.166,bmarsh,Configuration Change,TCP,India,India,Device-640,Linux,Failed,Medium,0,Yes,NO_CVE,4.7,LEG-LAP-0086,Sales,Normal Activity,False
EVT05217,2026-01-19 02:45:00,177.99.17.125,10.0.9.72,walkerjennifer,Login Success,HTTP,India,India,Device-504,Linux,Failed,Medium,7,Yes,CVE-2017-20136,4.0,HR-LAP-0004,Legal,Normal Activity,False
EVT05218,2026-01-19 02:50:00,98.101.13.49,10.0.7.239,mdunn,DDoS Attempt,SSH,India,India,Device-989,Windows Server 2019,Success,Medium,0,No,NO_CVE,9.4,IT-SRV-0091,Legal,Normal Activity,False
EVT05219,2026-01-19 02:55:00,220.201.53.246,10.0.8.192,garciasuzanne,Firewall Rule Change,SMB,India,India,Device-548,Windows Server 2019,Blocked,Critical,0,No,CVE-2023-29394,4.1,HR-PC-0057,Legal,Normal Activity,False
EVT05220,2026-01-19 03:00:00,77.244.144.62,10.0.9.156,panderson,DDoS Attempt,RDP,India,India,Device-45,Windows 11,Success,Low,0,No,CVE-2016-62626,0.5,OPS-FW-0062,Marketing,Normal Activity,False
EVT05221,2026-01-19 03:05:00,222.129.1.8,10.0.1.80,phood,Suspicious Process Execution,DNS,India,India,Device-739,Windows 10,Blocked,Medium,0,No,CVE-2020-96446,3.4,ENG-PC-0019,Legal,Normal Activity,False
EVT05222,2026-01-19 03:10:00,17.139.217.233,10.0.0.94,thansen,Phishing Email,TCP,India,India,Device-667,Windows Server 2019,Failed,Medium,5,No,CVE-2016-57274,0.2,IT-DB-0103,Sales,Normal Activity,False
EVT05223,2026-01-19 03:15:00,189.45.215.8,10.0.0.41,leealexander,Credential Dumping,HTTPS,India,India,Device-576,macOS,Failed,High,1,No,CVE-2015-3306,7.5,HR-SW-0045,Marketing,Normal Activity,False
EVT05224,2026-01-19 03:20:00,136.228.166.9,10.0.8.139,vbowers,DNS Tunneling Detected,HTTP,India,India,Device-99,macOS,Success,Medium,0,No,CVE-2019-31039,6.9,LEG-FW-0040,IT,Normal Activity,False
EVT05225,2026-01-19 03:25:00,188.117.180.201,10.0.1.147,scottkrista,Credential Dumping,TCP,India,India,Device-448,macOS,Success,High,0,No,NO_CVE,7.2,IT-DB-0012,HR,Normal Activity,False
EVT05226,2026-01-19 03:30:00,103.55.35.230,10.0.1.125,scortez,Firewall Rule Change,FTP,India,India,Device-736,Linux,Success,Medium,0,No,NO_CVE,6.0,HR-DB-0024,Operations,Normal Activity,False
EVT05227,2026-01-19 03:35:00,169.103.251.224,10.0.6.219,jeremybell,Data Exfiltration Attempt,RDP,India,India,Device-785,Linux,Success,High,0,No,CVE-2019-81319,4.4,FIN-SRV-0096,Legal,Normal Activity,False
EVT05228,2026-01-19 03:40:00,110.12.251.73,10.0.3.240,khenry,Failed Login,DNS,India,India,Device-62,macOS,Success,High,0,No,CVE-2019-75799,9.9,HR-SRV-0022,HR,Normal Activity,False
EVT05229,2026-01-19 03:45:00,194.219.211.240,10.0.2.143,kevin05,Login Success,TCP,India,India,Device-42,Windows Server 2019,Success,High,0,No,CVE-2021-7382,4.7,FIN-PC-0057,Engineering,Normal Activity,False
EVT05230,2026-01-19 03:50:00,123.167.0.132,10.0.4.142,pamela76,Configuration Change,DNS,India,India,Device-822,macOS,Failed,High,4,No,CVE-2023-87376,8.0,OPS-SW-0082,Legal,Normal Activity,False
EVT05231,2026-01-19 03:55:00,116.100.71.212,10.0.9.172,cantuchristopher,Configuration Change,RDP,India,India,Device-231,Windows 10,Blocked,Medium,0,Yes,NO_CVE,8.6,HR-PC-0124,Legal,Normal Activity,False
EVT05232,2026-01-19 04:00:00,215.95.163.227,10.0.1.160,julie87,Unauthorized Access,HTTPS,India,India,Device-931,Linux,Success,Medium,0,Yes,CVE-2017-38234,6.8,OPS-RTR-0008,Operations,Normal Activity,False
EVT05233,2026-01-19 04:05:00,219.145.11.121,10.0.5.120,simonlee,Login Success,HTTPS,India,India,Device-792,Windows 10,Detected,Medium,0,No,NO_CVE,8.7,IT-SRV-0107,Finance,Normal Activity,False
EVT05234,2026-01-19 04:10:00,134.15.169.163,10.0.8.220,albert69,Login Success,RDP,India,India,Device-581,Windows Server 2019,Blocked,High,0,No,CVE-2017-38712,3.2,IT-IOT-0022,Engineering,Normal Activity,False
EVT05235,2026-01-19 04:15:00,88.59.196.21,10.0.4.23,rodgersashley,Suspicious Process Execution,SMB,India,India,Device-183,Windows Server 2019,Failed,High,5,No,CVE-2021-19036,2.4,MKT-MOB-0041,HR,Normal Activity,False
EVT05236,2026-01-19 04:20:00,70.107.191.3,10.0.9.237,candicesanchez,Login Success,TCP,India,India,Device-226,macOS,Success,Low,0,Yes,CVE-2019-58689,9.7,IT-PC-0057,Finance,Normal Activity,False
EVT05237,2026-01-19 04:25:00,48.110.164.150,10.0.6.159,lopezjustin,USB Device Connected,SMB,India,India,Device-968,Windows 11,Blocked,Critical,0,No,CVE-2015-22440,8.8,LEG-SW-0002,Finance,Normal Activity,False
